uid,startDate,endDate,analyte,sampleType,instrument,testMethod,method,qaReferenceID,standardReferenceKnownValue,standardReferenceMeasuredMean,analyteAccuracy,analyteStandardDeviation,analyteMetricsCount,laboratoryName,labSpecificStartDate,labSpecificEndDate,publicationDate
bd52f1fb-4226-426c-8c45-7f04b7456c5b,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.02,0.51,0.07,,SIRFER Lab at University of Utah,2018-12-02,2018-12-05,20211222T042143Z
8abf9eba-8ca6-458a-b24f-3b6a2bc36278,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.13,,SIRFER Lab at University of Utah,2018-08-10,2018-08-13,20211222T042143Z
9bec9b1d-ba39-4f93-9aa2-5277eee430f5,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.19,,SIRFER Lab at University of Utah,2018-08-28,2018-08-30,20211222T042143Z
c7a01c38-9a0b-4190-aaf9-20cd7fba37fe,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,13.03,-0.09,0.34,,SIRFER Lab at University of Utah,2018-10-18,2018-12-11,20211222T042143Z
87213fdc-5f42-463a-b521-fbbd78d900af,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.16,,SIRFER Lab at University of Utah,2018-11-12,2018-11-26,20211222T042143Z
13e6961d-5cd6-40c3-b812-072a7074a866,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.17,,SIRFER Lab at University of Utah,2018-08-20,2018-08-21,20211222T042143Z
116741f1-7d89-4b3d-b8f4-ffa8bcf88e32,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.37,0.44,0.15,,SIRFER Lab at University of Utah,2018-12-02,2018-12-03,20211222T042143Z
e85b2e12-3a14-4ab9-be65-7f2b322df9e4,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.51,0.39,0.11,,SIRFER Lab at University of Utah,2018-10-30,2018-11-01,20211222T042143Z
ce726d80-4913-4ba9-9e41-b653691640ef,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.14,,SIRFER Lab at University of Utah,2018-09-20,2018-09-24,20211222T042143Z
d6abfeb4-db28-4c27-974a-e5fc17aa1364,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.49,0.02,0.3,,SIRFER Lab at University of Utah,2018-10-30,2019-01-03,20211222T042143Z
aa5b10a5-e0f5-481e-8a64-a50974a3a825,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.09,0.43,0.45,,SIRFER Lab at University of Utah,2018-10-15,2018-10-16,20211222T042143Z
5db873dd-8674-4ee5-b0d4-f07cfa2f1942,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.37,0.15,0.31,,SIRFER Lab at University of Utah,2018-10-18,2018-12-05,20211222T042143Z
aaad361f-4222-4139-9e88-18c71c84e0d6,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-2,32.91,32.8,0.11,0.25,,SIRFER Lab at University of Utah,2018-11-28,2018-11-29,20211222T042143Z
b5a4c825-7d4c-4f39-bf7c-da91ac30d05d,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.2,,SIRFER Lab at University of Utah,2018-11-13,2019-01-31,20211222T042143Z
d14628d3-8ee5-4ee7-aa40-786b5d4cffa2,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.25,-0.15,0.11,,SIRFER Lab at University of Utah,2018-10-16,2018-10-17,20211222T042143Z
87382cdd-5e10-4fb8-b571-fb97c36418f6,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.82,0.13,0.2,,SIRFER Lab at University of Utah,2018-10-15,2018-10-16,20211222T042143Z
ded315d2-77f3-4a93-84ea-9ad39b61d810,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.16,0.36,0.05,,SIRFER Lab at University of Utah,2018-11-06,2018-11-07,20211222T042143Z
c1fd58a6-43c8-4eb8-9785-77cf21ba1ae0,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.04,,SIRFER Lab at University of Utah,2018-10-27,2018-10-30,20211222T042143Z
4d11ba4c-2169-4222-a635-e9eb480806e7,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.77,-0.06,0.22,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
d8c0c8d1-98a8-42ac-a6ec-49b66794765a,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.49,0.09,0.05,,SIRFER Lab at University of Utah,2018-10-11,2018-10-13,20211222T042143Z
af9628c9-db61-41c0-932c-1f4a087a2cf9,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.66,0.05,0.03,,SIRFER Lab at University of Utah,2018-10-15,2018-10-16,20211222T042143Z
a8fa834f-283c-4e3c-84d5-e5dfbb19c299,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.61,0.2,0.13,,SIRFER Lab at University of Utah,2019-01-29,2019-01-30,20211222T042143Z
f08b159f-0b2d-4b98-a767-bedb720ea53c,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.66,0.05,0.03,,SIRFER Lab at University of Utah,2018-10-15,2018-10-16,20211222T042143Z
50ac26bc-2282-4d35-902e-2971bbea31e4,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.03,,SIRFER Lab at University of Utah,2018-08-20,2018-08-21,20211222T042143Z
43841e9f-d274-4b91-9a03-9af115f8ca2a,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.57,-0.04,0.38,,SIRFER Lab at University of Utah,2018-09-11,2018-09-12,20211222T042143Z
01e90dee-3560-4fd5-aa80-bacf13c62322,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.16,0.36,0.05,,SIRFER Lab at University of Utah,2018-11-06,2018-11-07,20211222T042143Z
3e19ec9f-537b-4a07-800f-d6626bd64306,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.66,0.24,0.31,,SIRFER Lab at University of Utah,2018-10-27,2018-10-30,20211222T042143Z
c234d1b5-7021-44ac-8c9a-853fc6b37fa7,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.14,,SIRFER Lab at University of Utah,2018-09-11,2018-09-12,20211222T042143Z
141b0aa5-33c7-47b5-a0ad-96b82db9f093,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.04,0.06,0.26,,SIRFER Lab at University of Utah,2018-12-14,2018-12-18,20211222T042143Z
f24f52ce-939a-4f5b-8781-9910a2a631d7,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.25,0.07,0.24,,SIRFER Lab at University of Utah,2018-12-12,2018-12-13,20211222T042143Z
a277b3b5-2a9a-43f2-b737-93979d4c7997,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.4,0.12,0.24,,SIRFER Lab at University of Utah,2018-10-30,2019-01-03,20211222T042143Z
eec3e615-565f-4fdc-867f-140b0efd69ca,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.46,0.05,0.05,,SIRFER Lab at University of Utah,2018-12-11,2018-12-12,20211222T042143Z
3225d499-5e8f-497a-beed-48426729c64b,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.06,,SIRFER Lab at University of Utah,2018-09-11,2018-09-12,20211222T042143Z
058749aa-0228-4b1c-9fb2-2da408829f1d,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,39.67,0.86,1.02,,SIRFER Lab at University of Utah,2018-12-11,2018-12-13,20211222T042143Z
d0e49649-d680-4226-ac3d-3a3d775c94ba,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.47,0.07,0.13,,SIRFER Lab at University of Utah,2018-10-18,2018-12-05,20211222T042143Z
9bd11813-46f0-48d9-ba18-2ff85292f568,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.44,0.03,0.04,,SIRFER Lab at University of Utah,2018-12-03,2018-12-04,20211222T042143Z
e181bd01-dd8b-4bec-8a49-16f6db621b3a,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.47,0.06,0.04,,SIRFER Lab at University of Utah,2018-09-20,2018-09-24,20211222T042143Z
6716455d-dce8-4e09-bc6f-47a071dbb299,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.47,0.06,0.04,,SIRFER Lab at University of Utah,2018-09-23,2018-09-24,20211222T042143Z
299804d2-e8a5-43a7-ae8c-faa3ca7c3713,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.58,-0.02,0.13,,SIRFER Lab at University of Utah,2018-12-14,2018-12-18,20211222T042143Z
fbb4c8e1-f1a5-444e-a9c7-71a72ac8f6d7,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.03,,SIRFER Lab at University of Utah,2018-12-11,2018-12-12,20211222T042143Z
6753b5bb-a1fc-420b-ae0d-d55f60bfa35c,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.72,0.23,0.31,,SIRFER Lab at University of Utah,2018-08-10,2018-08-13,20211222T042143Z
ae4b48ae-4bc8-4b6d-a88a-b516d482d219,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.38,-0.28,0.28,,SIRFER Lab at University of Utah,2018-12-11,2018-12-12,20211222T042143Z
fa9870d8-554a-4aa0-b00b-67fff563d0c5,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.08,,SIRFER Lab at University of Utah,2019-01-10,2019-01-11,20211222T042143Z
35957068-78a2-4eca-949a-d2e6602bcc09,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.47,0.06,0.08,,SIRFER Lab at University of Utah,2018-12-12,2018-12-14,20211222T042143Z
16a40007-3462-4f97-aa69-efff65529eb7,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.14,,SIRFER Lab at University of Utah,2018-09-20,2018-09-24,20211222T042143Z
f8e05804-0f05-4f0b-832a-cdd2496c94f1,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.25,,SIRFER Lab at University of Utah,2018-10-29,2018-10-30,20211222T042143Z
73d213b2-c629-459e-b3d9-6679b282699c,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.35,-0.05,0.22,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
be92e00a-123f-4825-bdd9-d6434e2e4c54,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.26,,SIRFER Lab at University of Utah,2019-01-08,2019-01-09,20211222T042143Z
4922469b-1360-4012-8782-5acc5d5c4e2b,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.77,0.04,0.32,,SIRFER Lab at University of Utah,2018-11-14,2018-11-15,20211222T042143Z
dfea27a9-aa74-4b02-88da-268692c9678a,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.31,0.2,0.34,,SIRFER Lab at University of Utah,2019-01-11,2019-01-23,20211222T042143Z
6602d6f0-05a0-4b2b-a71c-1594104cc851,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.39,-0.29,0.18,,SIRFER Lab at University of Utah,2018-10-23,2018-10-30,20211222T042143Z
8af884c8-4f3e-4d12-8aa2-456f694f9892,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.6,0.36,0.63,,SIRFER Lab at University of Utah,2018-11-06,2018-11-07,20211222T042143Z
b6ddf161-4c6d-42bc-b2af-707f869d3345,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.18,,SIRFER Lab at University of Utah,2019-02-06,2019-02-07,20211222T042143Z
ec3f17d8-289f-4fdf-99bf-dee5abfe6837,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.64,0.17,0.22,,SIRFER Lab at University of Utah,2018-09-11,2018-09-12,20211222T042143Z
d3525482-7614-4a54-8167-44842e3d0c6b,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.15,,SIRFER Lab at University of Utah,2018-10-16,2018-10-17,20211222T042143Z
53cb3c57-da7b-493b-90da-a23ae1238f19,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.9,0.06,0.22,,SIRFER Lab at University of Utah,2018-12-02,2018-12-05,20211222T042143Z
d7670525-ff02-497d-843f-0f988eeac982,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.39,0.13,0.1,,SIRFER Lab at University of Utah,2018-09-23,2018-09-24,20211222T042143Z
41c72243-28ef-4998-b25c-4b56a2068fe2,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.53,0,0.35,,SIRFER Lab at University of Utah,2018-11-12,2018-11-26,20211222T042143Z
0f3540f9-18f4-435e-8660-781b387807d0,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.88,-0.35,0.07,,SIRFER Lab at University of Utah,2018-08-21,2018-08-22,20211222T042143Z
17e9f1dc-31f1-4263-bbe9-c2938bbd337a,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.95,0,0.15,,SIRFER Lab at University of Utah,2018-11-08,2018-11-09,20211222T042143Z
80088919-f3fd-46de-9468-2ab431c56d1f,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-1,17.94,17.94,0,0.27,,SIRFER Lab at University of Utah,2019-01-11,2019-01-23,20211222T042143Z
f0dbb299-6870-4ddc-a4e3-0f4a86ff01e0,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.43,0.28,0.3,,SIRFER Lab at University of Utah,2018-08-15,2018-10-31,20211222T042143Z
15910bce-ad0f-4520-be89-91a8b283fec9,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.26,,SIRFER Lab at University of Utah,2018-11-14,2018-11-15,20211222T042143Z
b4e1fea2-1bae-4e40-9aa8-175a7865ffd9,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.48,0.33,0.34,,SIRFER Lab at University of Utah,2019-02-06,2019-02-07,20211222T042143Z
7b6837d8-b72b-4947-a67a-ca826ea3a72c,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.04,0.48,0.04,,SIRFER Lab at University of Utah,2018-08-20,2018-08-21,20211222T042143Z
acef72fa-5b35-418b-941e-dcd30bada704,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.22,,SIRFER Lab at University of Utah,2019-01-08,2019-01-09,20211222T042143Z
e2ecac73-e569-4040-80f8-312a4b30d401,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.86,0.09,0.13,,SIRFER Lab at University of Utah,2018-12-11,2018-12-13,20211222T042143Z
9658f97c-11ad-44e3-8353-1f771e0dfd50,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.14,,SIRFER Lab at University of Utah,2018-10-18,2018-12-11,20211222T042143Z
d23c053a-bc26-4347-8d58-96080c630017,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.27,,SIRFER Lab at University of Utah,2019-01-10,2019-01-11,20211222T042143Z
80a5a5bd-9f5c-4e3a-8e19-6aeb36e26d7a,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,5.75,0.2,0.26,,SIRFER Lab at University of Utah,2018-08-16,2018-08-24,20211222T042143Z
51cc77db-1eac-44e4-9e28-0be93ce3b30e,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.17,-0.22,0.03,,SIRFER Lab at University of Utah,2018-11-06,2018-11-07,20211222T042143Z
c737975e-a2f5-4ee3-91c3-3f7632e6e4bb,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-5,3.1,3.14,-0.04,0.47,,SIRFER Lab at University of Utah,2018-11-02,2018-11-05,20211222T042143Z
45b02285-5ecd-4fbc-bb3b-36b8fbd80114,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.26,-0.14,0.12,,SIRFER Lab at University of Utah,2018-12-11,2018-12-12,20211222T042143Z
d96856ba-4107-4591-a0e0-d637874f4713,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.38,-0.02,0.24,,SIRFER Lab at University of Utah,2018-10-15,2018-10-16,20211222T042143Z
b1da9f50-d1e5-48ba-b811-b23c87bb36c1,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.19,,SIRFER Lab at University of Utah,2018-11-07,2018-11-13,20211222T042143Z
b83b78d6-df3d-496d-8d63-666b8542844c,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.54,0.27,0.44,,SIRFER Lab at University of Utah,2019-01-11,2019-01-23,20211222T042143Z
d7f569b4-20c3-4fb1-b4eb-731452c94013,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.39,0.32,0.09,,SIRFER Lab at University of Utah,2018-11-07,2018-11-13,20211222T042143Z
d69e3320-e077-4f1b-a468-fcaaeb86d42c,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,Spinach,5.95,6.22,-0.27,0.08,,SIRFER Lab at University of Utah,2018-10-29,2018-10-30,20211222T042143Z
cc16472c-268a-4446-9ead-cdd589d0c229,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.38,0.43,0.28,,SIRFER Lab at University of Utah,2018-10-29,2018-10-30,20211222T042143Z
b08ab04b-006b-4a74-abc5-c2960aab5de2,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.08,,SIRFER Lab at University of Utah,2018-11-14,2018-11-15,20211222T042143Z
cc0b9a7d-a505-434d-9673-9ff2208e9019,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-1,23.96,23.96,0,0.18,,SIRFER Lab at University of Utah,2018-08-16,2018-08-24,20211222T042143Z
342fab78-3086-43ac-9e75-6034e5a8cd57,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.53,0,0.28,,SIRFER Lab at University of Utah,2018-09-07,2018-09-09,20211222T042143Z
11da3f76-0bbd-4907-aa62-707734ccef8f,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.28,-0.13,0.52,,SIRFER Lab at University of Utah,2019-01-10,2019-01-11,20211222T042143Z
4760eacb-b8b9-4faf-9c10-a668ffba2aab,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.04,0.48,0.1,,SIRFER Lab at University of Utah,2018-10-16,2018-10-17,20211222T042143Z
87e6a57a-1b2d-45b8-a993-6d269eee758e,2020-02-24,2020-02-24,sulfur,,EA,EA-combustion,EA-combustion,UU-S-1,12.94,12.85,0.09,0.27,,SIRFER Lab at University of Utah,2018-12-14,2018-12-18,20211222T042143Z
dae28495-7fd4-4bea-82f8-8e0477090e64,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.11,0.7,0.13,,SIRFER Lab at University of Utah,2018-09-07,2018-09-09,20211222T042143Z
f4e87a45-6512-4df9-afa9-dc44abb64848,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.41,0,0.01,,SIRFER Lab at University of Utah,2018-08-21,2018-08-22,20211222T042143Z
706a29b4-8233-40a1-b6f2-7e651a0c541f,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.72,-0.2,0.1,,SIRFER Lab at University of Utah,2019-01-08,2019-01-09,20211222T042143Z
210ffe51-3f17-4168-b865-9d266d47cb59,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.48,0.05,0.31,,SIRFER Lab at University of Utah,2018-10-15,2018-10-16,20211222T042143Z
93ad92c2-c0bf-483b-b124-5be98c0bce88,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.11,0.4,0.41,,SIRFER Lab at University of Utah,2018-11-06,2018-11-07,20211222T042143Z
724173b9-c89e-4fbb-975a-9b288a21cb22,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-1,10.52,10.64,-0.13,0.29,,SIRFER Lab at University of Utah,2018-12-11,2018-12-13,20211222T042143Z
1f50d3c2-a52d-4402-85c5-9d450c92d083,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-2,-4.6,-4.56,-0.04,0.27,,SIRFER Lab at University of Utah,2018-08-13,2018-08-14,20211222T042143Z
8282d35f-688f-4f62-adf6-c9a5e6822049,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,UU-CN-2,-28.18,-28.18,0,0.1,,SIRFER Lab at University of Utah,2018-11-07,2018-11-13,20211222T042143Z
4c526b7c-6f4b-4abc-9d91-dec2c893e5ca,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-2,-31.94,-31.94,0,0.09,,SIRFER Lab at University of Utah,2019-01-08,2019-01-09,20211222T042143Z
7e2a61d6-9214-4b69-90bb-d33a6130d7cc,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.39,0.13,0.1,,SIRFER Lab at University of Utah,2018-09-22,2018-09-24,20211222T042143Z
ba83411f-d9c9-4bed-8e8c-95947a611202,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,Spinach,40.53,40.62,-0.09,0.32,,SIRFER Lab at University of Utah,2018-10-23,2018-10-30,20211222T042143Z
9f757ee5-7ba4-4674-b8be-bfc63876bb68,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.49,0.08,0.16,,SIRFER Lab at University of Utah,2018-11-13,2019-01-31,20211222T042143Z
0a88255a-a40c-468b-a5f3-ea5940b79f88,2020-02-24,2020-02-24,d34S,,EA,EA-combustion,EA-combustion,UU-S-5,16.9,16.89,0.01,0.02,,SIRFER Lab at University of Utah,2018-12-02,2018-12-05,20211222T042143Z
a2d7e392-83a5-461c-aa2b-dff7f9c01be0,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.73,0.08,0.45,,SIRFER Lab at University of Utah,2018-12-12,2018-12-14,20211222T042143Z
441a1fe6-4050-49a3-afce-2976d84fecf3,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.8,-0.09,0.24,,SIRFER Lab at University of Utah,2018-11-13,2019-01-25,20211222T042143Z
5a49eb16-6311-40bc-9dbe-ee2fa3bb1de4,2020-02-24,2020-02-24,nitrogen,,EA,EA-combustion,EA-combustion,UU-CN-2,9.52,9.3,0.22,0.34,,SIRFER Lab at University of Utah,2018-08-16,2018-08-24,20211222T042143Z
f21480c7-38c1-47dd-b3de-57a4c92d68a6,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.41,0.3,0.14,,SIRFER Lab at University of Utah,2018-09-22,2018-09-24,20211222T042143Z
a98b838e-e9e9-4d9d-b0a0-f90a6c62e3c5,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-2,40.81,40.47,0.34,0.29,,SIRFER Lab at University of Utah,2018-11-06,2018-11-07,20211222T042143Z
5d085e47-9ff9-4f4b-bd00-ba3b89d3d008,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.31,-0.09,0.08,,SIRFER Lab at University of Utah,2019-02-06,2019-02-07,20211222T042143Z
0e09a695-6917-4ac1-a60b-60d01a916e35,2020-02-24,2020-02-24,d13C,,EA,EA-combustion,EA-combustion,Spinach,-27.41,-27.52,0.11,0.07,,SIRFER Lab at University of Utah,2018-10-29,2018-10-30,20211222T042143Z
ed1702f9-a642-4890-8336-d93499eee000,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.19,,SIRFER Lab at University of Utah,2018-08-15,2018-10-31,20211222T042143Z
89e3e6b0-3d54-4b06-88ca-82a9d199c9e3,2020-02-24,2020-02-24,carbon,,EA,EA-combustion,EA-combustion,UU-CN-1,43.71,43.7,0.01,0.12,,SIRFER Lab at University of Utah,2018-10-11,2018-10-13,20211222T042143Z
85da22a5-c7d8-4e6b-bf51-526f6ed60fdd,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,Spinach,-0.4,-0.26,-0.14,0.14,,SIRFER Lab at University of Utah,2018-08-29,2018-08-30,20211222T042143Z
7b4c159e-2910-45e0-a912-d4e43e01aef4,2020-02-24,2020-02-24,d15N,,EA,EA-combustion,EA-combustion,UU-CN-1,49.6,49.63,-0.03,0.11,,SIRFER Lab at University of Utah,2018-08-10,2018-08-13,20211222T042143Z
