uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,elevation,elevationUncertainty,geodeticDatum,altLocation,altLatitude,altLongitude,altCoordinateUncertainty,altGeodeticDatum,collectDate,aquaticSiteType,samplingImpractical,waterChemSamplesCollected,parentSampleID,eventID,samplerType,dissolvedOxygen,dissolvedOxygenSaturation,specificConductance,waterTemp,swcSamplingProtocolVersion,lowerSegmentDepth,upperSegmentDepth,maxDepth,lakeSampleDepth1,lakeSampleDepth2,aCollectedBy,bCollectedBy,remarks,fieldDataQF,publicationDate,release
45d67414-1b7e-4894-aa8a-43cdd6c711bd,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,27.1,1,WGS84,,,,,,2017-05-02T14:55Z,lake,,,BARC.OT.20170502,BARC.20170502,Kemmerer,7.35,91,46.9,27.2,NEON.DOC.002905vD,,,0.4,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,,20211222T000117Z,RELEASE-2022
ccce3a2d-d785-41ad-906b-5012959f7269,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2017-06-08T14:04Z,lake,,,BARC.C0.20170608,BARC.20170608,Kemmerer,6.76,85.5,43.3,27.6,NEON.DOC.002905vD,,,4.5,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,,20211222T001334Z,RELEASE-2022
8219bd08-91ed-40d1-abdc-1912823792c1,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,26,1,WGS84,,,,,,2017-06-08T14:30Z,lake,,,BARC.IN.20170608,BARC.20170608,Kemmerer,7.34,92.7,44,27.2,NEON.DOC.002905vD,,,0.9,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,,20211222T001334Z,RELEASE-2022
d85b1b9d-62e8-4892-945d-8f15ead931a2,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,27.1,1,WGS84,,,,,,2017-06-08T15:00Z,lake,,,BARC.OT.20170608,BARC.20170608,Kemmerer,6.33,79.5,43.9,27,NEON.DOC.002905vD,,,0.9,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,,20211222T001334Z,RELEASE-2022
1bf481db-2930-4e0e-b50b-08e4f5328e53,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2017-06-27T12:51Z,lake,,,BARC.C0.20170627,BARC.20170627,Kemmerer,6,80.8,41.3,30.9,NEON.DOC.002905vD,,,4.8,0.5,,kludwig@field-ops.org,echartrand@neoninc.org,,,20211222T001334Z,RELEASE-2022
9b34919e-e88a-4ae3-9c07-cd08ef41c280,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,26,1,WGS84,,,,,,2017-06-27T13:17Z,lake,,,BARC.IN.20170627,BARC.20170627,Kemmerer,6.02,81.2,41.7,30.7,NEON.DOC.002905vD,,,1,0.5,,kludwig@field-ops.org,echartrand@neoninc.org,,,20211222T001334Z,RELEASE-2022
bf9b4050-ac47-4fd8-9730-124e1735fb1a,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,27.1,1,WGS84,,,,,,2017-06-27T13:45Z,lake,,,BARC.OT.20170627,BARC.20170627,Kemmerer,6.27,84.2,41.5,30.6,NEON.DOC.002905vD,,,0.7,0.5,,kludwig@field-ops.org,echartrand@neoninc.org,,,20211222T001334Z,RELEASE-2022
5086095f-3e12-4413-81b7-df288b816c0f,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2017-08-02T13:04Z,lake,,,BARC.C0.20170802,BARC.20170802,Kemmerer,5.53,72.7,39.1,30.3,NEON.DOC.002905vD,,,5,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,,20211222T023022Z,RELEASE-2022
d6134310-fca0-4dab-a3d5-26e3cec70219,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,26,1,WGS84,,,,,,2017-08-02T13:27Z,lake,,,BARC.IN.20170802,BARC.20170802,Kemmerer,4.74,62.8,40,30.2,NEON.DOC.002905vD,,,1.3,0.5,,kludwig@field-ops.org,jcampbell@field-ops.org,,,20211222T023022Z,RELEASE-2022
3cfac1fc-8795-4615-aede-32ecfe6f610a,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,27.1,1,WGS84,,,,,,2017-08-02T13:50Z,lake,,,BARC.OT.20170802,BARC.20170802,Kemmerer,4.78,63.6,40.2,30.4,NEON.DOC.002905vD,,,1.3,0.5,,kludwig@field-ops.org,jcampbell@field-ops.org,,,20211222T023022Z,RELEASE-2022
96b294e6-4a16-465c-a875-695da8a3d49e,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2017-09-05T13:30Z,lake,,,BARC.C0.20170905,BARC.20170905,Kemmerer,5.9,78.6,36,30.5,NEON.DOC.002905vD,,,5.3,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,,20211221T212141Z,RELEASE-2022
f6a08ced-2937-4fb3-9f88-bedbd17e74d9,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,26,1,WGS84,,,,,,2017-09-05T13:45Z,lake,,,BARC.IN.20170905,BARC.20170905,Kemmerer,4.33,57.7,36.8,30.4,NEON.DOC.002905vD,,,1.7,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,,20211221T212141Z,RELEASE-2022
5d81b73a-6f73-4d25-97b8-3f6c6a17c73e,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,27.1,1,WGS84,,,,,,2017-09-05T14:08Z,lake,,,BARC.OT.20170905,BARC.20170905,Kemmerer,5.24,70,36.8,30.5,NEON.DOC.002905vD,,,1.5,0.5,,jcampbell@field-ops.org,kludwig@field-ops.org,,,20211221T212141Z,RELEASE-2022
da924702-b7ea-4ad5-9b63-86de60997520,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2017-10-10T14:03Z,lake,,,BARC.C0.20171010,BARC.20171010,Kemmerer,6.63,85.8,30.2,28.8,NEON.DOC.002905vE,,,6.2,0.5,,kludwig@field-ops.org,jcampbell@field-ops.org,,,20211221T215527Z,RELEASE-2022
0d352707-aeb1-4afd-a17f-a18c29285da0,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,26,1,WGS84,,,,,,2017-10-10T14:26Z,lake,,,BARC.IN.20171010,BARC.20171010,Kemmerer,6.52,84.6,31.1,28.9,NEON.DOC.002905vE,,,2.4,0.5,,jcampbell@field-ops.org,"",,,20211221T215527Z,RELEASE-2022
696a3eb8-a672-4186-861f-1dde959e0c1c,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,27.1,1,WGS84,,,,,,2017-10-10T14:54Z,lake,,,BARC.OT.20171010,BARC.20171010,Kemmerer,6.21,80.7,30.6,29,NEON.DOC.002905vE,,,2.2,0.5,,kludwig@field-ops.org,jcampbell@field-ops.org,,,20211221T215527Z,RELEASE-2022
bd0a55f0-bcf3-4b86-99e8-488512c47ba3,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2017-11-07T16:05Z,lake,,,BARC.C0.20171107,BARC.20171107,Kemmerer,7.23,84.1,32.1,23.2,NEON.DOC.002905vE,,,6.2,0.5,,jcampbell@field-ops.org,"",,,20211221T231319Z,RELEASE-2022
346e4d40-e8d0-446c-9b19-ab01322608ec,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,26,1,WGS84,,,,,,2017-11-07T16:39Z,lake,,,BARC.IN.20171107,BARC.20171107,Kemmerer,6.73,78.7,33.4,23.2,NEON.DOC.002905vE,,,2.4,0.5,,jcampbell@field-ops.org,shall@battelleecology.org,,,20211221T231319Z,RELEASE-2022
13c2f383-80fc-4c51-ac59-c453bc0cfc93,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,27.1,1,WGS84,,,,,,2017-11-07T16:57Z,lake,,,BARC.OT.20171107,BARC.20171107,"",7.36,87.5,32.9,23.6,NEON.DOC.002905vE,,,2.5,0.5,,jcampbell@field-ops.org,"",,,20211221T231319Z,RELEASE-2022
4752e475-3e42-44e3-a5a7-cef185a737f2,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2017-12-05T15:57Z,lake,,,BARC.C0.20171205,BARC.20171205,Kemmerer,8.17,90.6,33.8,20.5,NEON.DOC.002905vE,,,6.3,0.5,,Ksandusky@battelleecology.org,jcampbell@field-ops.org,,,20211222T023237Z,RELEASE-2022
57536ad7-bdb5-4487-b7be-4ad10055ec88,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,26,1,WGS84,,,,,,2017-12-05T16:14Z,lake,,,BARC.IN.20171205,BARC.20171205,Kemmerer,8.21,91.2,34.2,20.7,NEON.DOC.002905vE,,,3.5,0.5,,Ksandusky@battelleecology.org,jcampbell@field-ops.org,,,20211222T023237Z,RELEASE-2022
46764ef7-7f83-4b1d-95b6-84e23d10a454,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,27.1,1,WGS84,,,,,,2017-12-05T16:38Z,lake,,,BARC.OT.20171205,BARC.20171205,Kemmerer,7.54,83.8,34.5,20.6,NEON.DOC.002905vE,,,1.7,0.5,,Ksandusky@battelleecology.org,jcampbell@field-ops.org,,,20211222T023237Z,RELEASE-2022
e3638b92-f0ac-483d-9074-10ba886945c8,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-01-04T15:55Z,lake,,,BARC.C0.20180104,BARC.20180104,Kemmerer,9.52,89.1,33.8,12.5,NEON.DOC.002905vE,,,6.5,0.5,,ahugi@battelleecology.org,Ksandusky@battelleecology.org,,,20211222T043059Z,RELEASE-2022
c80475ef-da0c-4594-bfec-62eecac33ac7,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-02-06T15:45Z,lake,,,BARC.C0.20180206,BARC.20180206,Kemmerer,10.24,101.8,34.3,15.3,NEON.DOC.002905vE,,,6.4,0.5,,jcampbell@field-ops.org,kross@BattelleEcology.org,,,20211222T042649Z,RELEASE-2022
8096d2fb-2151-4db3-969d-33c261f802d0,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-03-05T15:46Z,lake,,,BARC.C0.20180305,BARC.20180305,Kemmerer,8.72,95.7,31.9,20.1,NEON.DOC.002905vE,3.5,0,6.3,0.5,,jcampbell@field-ops.org,kludwig@battelleecology.org,,,20211221T232507Z,RELEASE-2022
9b2d2020-af20-493b-a33b-8c500e26c724,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-04-02T15:13Z,lake,,,BARC.C0.20180402,BARC.20180402,Kemmerer,9.1,103.5,33.3,21.6,NEON.DOC.002905vE,,,6.2,0.5,,kludwig@battelleecology.org,kross@BattelleEcology.org,,,20211222T011726Z,RELEASE-2022
f98965fe-18d4-4e3e-a1f0-2c595be3bd02,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-04-30T16:07Z,lake,,,BARC.C0.20180430,BARC.20180430,Kemmerer,7.88,95.2,33.1,24.8,NEON.DOC.002905vE,,,6.4,0.5,,kludwig@battelleecology.org,ebaldwin@battelleecology.org,,,20211222T011726Z,RELEASE-2022
3c1f9809-7b9a-435d-9b28-c188e85f854e,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-06-05T17:08Z,lake,,,BARC.C0.20180605,BARC.20180605,Kemmerer,7.37,96.4,31.5,29.3,NEON.DOC.002905vE,,,6.6,0.5,,kross@BattelleEcology.org,Ksandusky@battelleecology.org,Please reference INC0019366 for the missing Dissolved Gas record,,20211221T233247Z,RELEASE-2022
f2e6240c-75b4-4321-8373-98ca6c6835a2,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-07-10T03:27Z,lake,,,BARC.C0.20180709,BARC.20180709,Kemmerer,4.44,59.8,33.3,31,NEON.DOC.002905vE,,,6.7,0.5,,kludwig@battelleecology.org,kludwig@battelleecology.org,,,20211222T022110Z,RELEASE-2022
2efb3f0c-1561-4b21-8e7e-cb867436a961,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-07-31T14:30Z,lake,,,BARC.C0.20180731,BARC.20180731,Kemmerer,4.73,62.5,31.8,29.2,NEON.DOC.002905vE,,,6.8,0.5,,kludwig@battelleecology.org,kludwig@battelleecology.org,,,20211222T022110Z,RELEASE-2022
ca325bec-88b7-4e32-9ca0-b3f735ec3f0f,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-09-05T14:27Z,lake,,,BARC.C0.20180905,BARC.20180905,Kemmerer,5.24,66.6,31.6,28.6,NEON.DOC.002905vE,,,5.9,0.5,,kross@BattelleEcology.org,fsanchez@battelleecology.org,,,20211221T225825Z,RELEASE-2022
58469416-dede-4889-adcf-0e423a2477a7,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-10-01T15:29Z,lake,,,BARC.C0.20181001,BARC.20181001,Kemmerer,4.3,56.1,32.7,29.2,NEON.DOC.002905vE,,,6.9,0.5,,kkelley@battelleecology.org,kludwig@battelleecology.org,,,20211222T042413Z,RELEASE-2022
c8c8c255-8df9-414e-94c3-0759b6474fd0,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-11-05T16:12Z,lake,,,BARC.C0.20181105,BARC.20181105,Kemmerer,6.81,77.7,31,21.9,NEON.DOC.002905vE,,,6.8,0.5,,kludwig@battelleecology.org,kkelley@battelleecology.org,,,20211221T203130Z,RELEASE-2022
b943bf1b-b90b-4ff9-b2dc-666f59b7f0e7,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2018-12-03T17:33Z,lake,,,BARC.C0.20181203,BARC.20181203,Kemmerer,8.78,93.4,32.3,18.1,NEON.DOC.002905vE,,,6.8,0.5,,fsanchez@battelleecology.org,kludwig@battelleecology.org,,,20211222T011212Z,RELEASE-2022
93711347-40bc-4131-ab81-f6ee703a84e6,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-01-07T19:20Z,lake,,,BARC.C0.20190107,BARC.20190107,Kemmerer,9.55,96.1,30.9,16.1,NEON.DOC.002905vE,,,6.9,0.5,,kross@BattelleEcology.org,mbenedict@battelleecology.org,,,20211222T020825Z,RELEASE-2022
15e08959-a1f7-4f6b-93d8-cee2b6e21c13,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-02-05T16:57Z,lake,,,BARC.C0.20190205,BARC.20190205,Kemmerer,9.62,92.7,31.3,13.7,NEON.DOC.002905vE,,,7.1,0.5,,kross@BattelleEcology.org,Ksandusky@battelleecology.org,,,20211222T013120Z,RELEASE-2022
b8d318b0-798b-4a0b-82c2-a955dc3a0f5d,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-03-05T16:11Z,lake,,,BARC.C0.20190305,BARC.20190305,Kemmerer,7.29,76,29.6,17.4,NEON.DOC.002905vE,,,7.2,0.5,,0000-0002-0515-9948,,,,20211221T230132Z,RELEASE-2022
45dd5469-fa86-4d74-85e9-24d83f7f5ab9,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-04-11T14:42Z,lake,,,BARC.C0.20190411,BARC.20190411,Kemmerer,8.8,96,30.6,21.3,NEON.DOC.002905vE,1.5,0,7.1,0.5,,0000-0003-1571-3196,0000-0002-4570-7750,,,20211222T003528Z,RELEASE-2022
9f3652d4-73e7-4115-8082-220008db0fce,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-05-08T14:32Z,lake,,,BARC.C0.20190508,BARC.20190508,Kemmerer,6.62,78.1,27.9,24.5,NEON.DOC.002905vF,,,6.9,0.5,,0000-0003-1571-3196,0000-0003-1571-3196,,,20211222T014541Z,RELEASE-2022
555b0728-4b59-46d6-b14a-fef232623dd3,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-06-11T14:56Z,lake,,,BARC.C0.20190611,BARC.20190611,Kemmerer,5.12,64.2,30.2,26.6,NEON.DOC.002905vF,,,7,0.5,,0000-0002-7940-8177,0000-0001-6607-7236,,,20211221T194436Z,RELEASE-2022
ad76c680-851b-42f9-959e-c1f9018f73a7,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-07-08T14:02Z,lake,,,BARC.C0.20190708,BARC.20190708,Kemmerer,6.19,77.1,29,27.7,NEON.DOC.002905vF,,,6.7,0.5,,0000-0001-6607-7236,0000-0003-1571-3196,,,20211221T234754Z,RELEASE-2022
9480eb60-1e52-4d98-bd31-3b33809c102c,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-08-13T16:46Z,lake,,,BARC.C0.20190813,BARC.20190813,Kemmerer,6.05,79.3,30.9,29.1,NEON.DOC.002905vF,,,6.5,0.5,,0000-0001-6607-7236,0000-0002-4570-7750,,,20211221T225922Z,RELEASE-2022
5badb6a0-024b-4629-a805-b36613abcb6a,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-09-10T12:45Z,lake,,,BARC.C0.20190910,BARC.20190910,Kemmerer,4.7,60,27.6,27.2,NEON.DOC.002905vF,,,6.7,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211221T232610Z,RELEASE-2022
f4142b24-9145-4ee5-ac20-043969d4d246,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-10-01T14:30Z,lake,,,BARC.C0.20191001,BARC.20191001,Kemmerer,4.8,58.3,27.9,25.6,NEON.DOC.002905vF,,,6.8,0.5,,0000-0001-6607-7236,0000-0002-7940-8177,,,20211222T022221Z,RELEASE-2022
ab7ced06-7450-478b-8394-354577ab502e,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-11-04T15:00Z,lake,,,BARC.C0.20191104,BARC.20191104,Kemmerer,6.21,70.2,30,21.1,NEON.DOC.002905vF,,,6.4,0.5,,0000-0003-1571-3196,0000-0001-6607-7236,,,20211221T195154Z,RELEASE-2022
4124fd74-edb4-4270-a6fc-2bfb5466973e,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2019-12-09T13:30Z,lake,,,BARC.C0.20191209,BARC.20191209,Kemmerer,9.19,88,0.03,14.3,NEON.DOC.002905vF,,,6.4,0.5,,0000-0002-7940-8177,,,,20211221T212120Z,RELEASE-2022
7ca90627-bb2b-46fd-b5d9-8312a70bb9e8,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-01-07T14:01Z,lake,,,BARC.C0.20200107,BARC.20200107,Kemmerer,8,80,0.03,14.3,NEON.DOC.002905vF,,,6.4,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211221T195249Z,PROVISIONAL
407670e9-af58-4d11-83e2-2f3dd4dfb539,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-02-04T14:49Z,lake,,Y,BARC.C0.20200204,BARC.20200204,Kemmerer,9.81,91.5,31.6,12.5,NEON.DOC.002905vG,,,6.4,0.5,,0000-0002-4570-7750,0000-0003-1571-3196,,,20211221T201345Z,PROVISIONAL
6a0d87ea-d1cc-4b9c-ad24-cd9b39d35c84,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-03-03T14:30Z,lake,,Y,BARC.C0.20200303,BARC.20200303,Kemmerer,8.95,87.5,31.5,14.6,NEON.DOC.002905vG,,,6.2,0.5,,0000-0002-7940-8177,0000-0001-6607-7236,,,20211222T013202Z,PROVISIONAL
9146bef0-e44c-4c9c-8d7b-a0aa52570e6f,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-04-07T04:00Z,lake,logistical,,BARC.C0.20200407,BARC.20200407,,,,,,NEON.DOC.002905vG,,,,,,0000-0002-4570-7750,,COVID19,,20211222T033856Z,PROVISIONAL
4fdf2d5c-a0d8-42ed-8c82-185d776fd6c9,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-05-05T04:00Z,lake,logistical,,BARC.C0.20200505,BARC.20200505,,,,,,NEON.DOC.002905vG,,,,,,0000-0002-4570-7750,,COVID19,,20211221T224745Z,PROVISIONAL
a7df398f-e3f6-4c0d-8bc1-264924ed3223,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-06-16T13:18Z,lake,,Y,BARC.C0.20200616,BARC.20200616,Kemmerer,6.65,81.2,30.8,25.5,NEON.DOC.002905vG,,,6.1,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211222T005351Z,PROVISIONAL
dcde21b9-49e0-43ee-b9c5-5773541a8be8,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-07-07T13:47Z,lake,,Y,BARC.C0.20200707,BARC.20200707,Kemmerer,5.82,71.6,31.6,26.9,NEON.DOC.002905vG,,,6,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211221T225932Z,PROVISIONAL
b99dd031-02f8-410a-a52e-80bbe06cb0e1,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-08-11T04:00Z,lake,logistical,,BARC.C0.20200811,BARC.20200811,,,,,,NEON.DOC.002905vG,,,,,,0000-0001-6607-7236,0000-0001-6607-7236,COVID19,,20211222T004806Z,PROVISIONAL
e3c674f4-0136-4b7d-84d6-82a1ffdf3d96,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-09-08T16:00Z,lake,logistical,,BARC.C0.20200908,BARC.20200908,,,,,,NEON.DOC.002905vG,,,,,,0000-0001-6607-7236,0000-0001-6607-7236,COVID19,,20211221T215812Z,PROVISIONAL
a67123dd-5275-45fd-bceb-25abc0a58516,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-10-13T12:34Z,lake,,Y,BARC.C0.20201013,BARC.20201013,Kemmerer,6.25,74,32.1,23.7,NEON.DOC.002905vG,,,5.6,0.5,,0000-0001-6607-7236,,,,20211222T040111Z,PROVISIONAL
d0e1cf52-8fdd-4073-a972-0a2d548cd950,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-11-03T14:55Z,lake,,Y,BARC.C0.20201103,BARC.20201103,Kemmerer,6.54,73.9,33.9,20.7,NEON.DOC.002905vG,,,5.7,0.5,,0000-0003-1571-3196,0000-0001-6607-7236,,,20211221T235133Z,PROVISIONAL
b40a68ac-e117-4b6e-9250-0e0b456ca9dc,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2020-12-01T13:35Z,lake,,Y,BARC.C0.20201201,BARC.20201201,Kemmerer,7.43,80.3,29.2,17.4,NEON.DOC.002905vG,,,5.6,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211222T040917Z,PROVISIONAL
784641f6-9d9c-411f-a9c5-e674e3eb82f1,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2021-01-05T15:07Z,lake,,Y,BARC.C0.20210105,BARC.20210105,Kemmerer,9.28,88.9,35.1,13.2,NEON.DOC.002905vG,,,5.5,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211221T232505Z,PROVISIONAL
b362e82f-0c84-4c4d-b041-8aff5f9a60e2,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2021-01-26T13:58Z,lake,,Y,BARC.C0.20210126,BARC.20210126,Kemmerer,9.71,93.5,33.5,13.6,NEON.DOC.002905vG,,,5.4,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211221T232505Z,PROVISIONAL
d106dc0e-00ba-4f16-a972-d9250aed2825,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2021-03-09T13:45Z,lake,,Y,BARC.C0.20210309,BARC.20210309,Kemmerer,8.49,83.1,33.9,15,NEON.DOC.002905vG,,,5.5,0.5,,0000-0003-1571-3196,0000-0003-1571-3196,,,20211222T022137Z,PROVISIONAL
af2a88b3-a4fc-4fbd-a531-bfc14395f7be,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2021-04-07T14:55Z,lake,,Y,BARC.C0.20210407,BARC.20210407,Kemmerer,8.91,94.1,33.7,18.7,NEON.DOC.002905vG,,,5.4,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211221T234101Z,PROVISIONAL
ea43f4b5-ecbb-48fd-ae6c-8ffd686bc13f,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2021-05-04T12:45Z,lake,,Y,BARC.C0.20210504,BARC.20210504,Kemmerer,7.58,89.9,32.4,23.9,NEON.DOC.002905vG,,,5.5,0.5,,0000-0002-7940-8177,0000-0003-1571-3196,,,20211221T223033Z,PROVISIONAL
11b24bff-f569-48a2-81c5-e1dfd3496426,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2021-06-07T15:01Z,lake,,Y,BARC.C0.20210607,BARC.20210607,Kemmerer,8.2,99.4,35.1,26,NEON.DOC.002905vG,,,5.4,0.5,,0000-0001-9335-3304,0000-0003-1571-3196,,,20211222T032613Z,PROVISIONAL
f729adbf-0ba2-4458-ab22-a134e8752520,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2021-07-12T14:22Z,lake,,Y,BARC.C0.20210712,BARC.20210712,Kemmerer,8.85,105.8,32.8,26.5,NEON.DOC.002905vG,,,5.7,0.5,,0000-0002-7940-8177,0000-0001-9335-3304,,,20220125T175457Z,PROVISIONAL
c4e53780-47cd-4d7e-a356-dc7871b55e65,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,27,10,WGS84,,,,,,2021-08-10T14:36Z,lake,,Y,BARC.C0.20210810,BARC.20210810,Kemmerer,8.3,104,31.9,27.8,NEON.DOC.002905vG,,,5.7,0.5,,0000-0002-7940-8177,0000-0001-9335-3304,,,20220125T180508Z,PROVISIONAL
