Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
FL-2958086,199373,1981-12-07,U.S. Geological Survey-Water Resources Discipline,USGS Florida Water Science Center,Potassium,Potassium,60,60.0,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-3311815,199373,1981-12-07,U.S. Geological Survey-Water Resources Discipline,USGS Florida Water Science Center,Sodium,Sodium,1500,1500,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-3665282,199373,1981-12-07,U.S. Geological Survey-Water Resources Discipline,USGS Florida Water Science Center,"Sulfate, dissolved",Sulfate,340,340,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
LA-140732,409262,1982-02-11,"USGS-Atlanta Central Laboratory, GA",USGS Louisiana Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,27000,27,mg/l as N,1000,NA,"NA NA",NA,NA,"Lake Buhlow (Site 3) at Pineville, LA"
LA-142791,409262,1982-02-11,"USGS-Atlanta Central Laboratory, GA",USGS Louisiana Water Science Center,"Nitrogen, total dissolved","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",27000,27,mg/l,1000,NA,"NA NA",NA,NA,"Lake Buhlow (Site 3) at Pineville, LA"
NC-825029,164464,1982-06-08,NA,NCDENR-DWQ,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus as P,760,0.76,mg/l,1000,NA,21NC01WQ UNKNOWN,NA,NA,LAKE JAMES NR MARION CLEAN LAKES
NC-745431,162292,1982-06-08,NA,NCDENR-DWQ,"Phosphorus, soluble reactive orthophosphate",Phosphate-phosphorus as P,1000,1,mg/l,1000,NA,21NC01WQ UNKNOWN,NA,NA,LAKE RHODHISS AT SR 1001 NR BATON MARION
FL-983893,199373,1982-06-28,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,"Chloride, dissolved",Chloride,1600,1600,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-915403,199373,1982-06-28,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,"Magnesium, dissolved",Magnesium,110,110,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-778709,199373,1982-06-28,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,Sodium,Sodium,920,920,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-915407,199373,1982-06-28,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,"Sulfate, dissolved",Sulfate,200,200,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
VT-221801,5288,1982-08-26,"USGS-Atlanta Central Laboratory, GA",USGS New Hampshire Water Science Center,"Phosphorus, total dissolved",Phosphorus,259,0.259,mg/l as P,1000,NA,"NA NA",NA,NA,LAKE MOREY MID LAKE
FL-1041633,199373,1982-09-21,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,"Chloride, dissolved",Chloride,4000,4000,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-1041644,199373,1982-09-21,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,Conductivity,Specific conductance,8600,8600,uS/cm @25C,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-996357,199373,1982-09-21,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,"Magnesium, dissolved",Magnesium,190,190,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-722902,199373,1982-09-21,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,Potassium,Potassium,62,62.0,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-905061,199373,1982-09-21,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,Sodium,Sodium,1600,1600,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
FL-1143264,199373,1982-09-21,"USGS-District Water-Quality Lab, Ocala, Florida",USGS Florida Water Science Center,"Sulfate, dissolved",Sulfate,500,500,mg/l,1,NA,"NA NA",NA,NA,SEVEN PALM LAKE IN EVERGLADES NATIONAL PARK
UT-692085,456548,1982-10-06,NA,Utah Department Of Environmental Quality,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,22600,22.6,mg/l,1000,NA,UTAHDWQ_WQX GENERIC METHOD2,NA,NA,PANGUITCH LAKE AB DAM 01
FL-1675008,196849,1984-02-15,NA,South Florida Water Management District,"Silica, dissolved",Silica,68.6,68.6,mg/l,1,NA,21FLSFWM WQ-1,NA,NA,"L.OKEE-CNTRL, 4.6 STATUTE MILES DUE EASTFROM (RED) MARKER A"
KS-86333,370560,1984-05-08,NA,Kansas Department Of Health And Environment,"Selenium, total",Selenium,30,0.03,mg/l,1000,NA,USEPA 270.2,https://www.nemi.gov/methods/method_summary/5306/,NA,KANOPOLIS LAKE
TX-208256,438780,1984-10-11,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Color, true",Color,500,500,PCU,1,NA,"NA NA",NA,NA,"Town (Lady Bird) Lk Site DC at Austin, TX"
WI-1393443,4468,1985-04-12,U.S. Geological Survey-Water Resources Discipline,USGS Wisconsin Water Science Center,"Color, true",Color,400,400,PCU,1,NA,USGS CC003,"USGS TWRI 5-A1/1989, p 191",NA,"WIND LAKE AT WIND LAKE, WI"
OK-103548,387657,1985-07-24,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,Sodium,Sodium,920,920,mg/l,1,NA,"NA NA",NA,NA,"McAlester Coal Pond 5 (86,m4), Site  2"
OK-108467,387657,1985-07-24,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,Sodium,Sodium,1000,1000,mg/l,1,NA,"NA NA",NA,NA,"McAlester Coal Pond 5 (86,m4), Site  2"
OK-133204,387657,1986-03-27,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,Sodium,Sodium,860,860,mg/l,1,NA,"NA NA",NA,NA,"McAlester Coal Pond 5 (86,m4), Site  5"
OK-57403,387657,1986-08-06,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,Sodium,Sodium,830,830,mg/l,1,NA,"NA NA",NA,NA,"McAlester Coal Pond 5 (86,m4), Site 14"
OK-57977,387657,1986-08-06,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,Sodium,Sodium,850,850,mg/l,1,NA,"NA NA",NA,NA,"McAlester Coal Pond 5 (86,m4), Site 14"
OK-110468,387657,1986-08-06,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,Sodium,Sodium,960,960,mg/l,1,NA,"NA NA",NA,NA,"McAlester Coal Pond 5 (86,m4), Site 14"
NC-690575,160915,1987-04-21,NA,NCDENR-DWQ,Salinity,Salinity,170,170,ppth,1,NA,21NC01WQ UNKNOWN,NA,NA,CATAWBA CRK AT SR 2302 AT SC STATE LINE
CO-533458,376036,1987-09-08,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,Conductivity,Specific conductance,16400,16400,uS/cm @25C,1,NA,"NA NA",NA,NA,LAKE CHERAW C2
CO-399417,376456,1987-09-08,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,Conductivity,Specific conductance,16600,16600,uS/cm @25C,1,NA,"NA NA",NA,NA,LAKE CHERAW C4
CO-169827,376036,1987-09-08,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,Conductivity,Specific conductance,16400,16400,uS/cm @25C,1,NA,"NA NA",NA,NA,LAKEACHERAW C3
CO-658044,376036,1987-11-05,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,Conductivity,Specific conductance,17000,17000,uS/cm @25C,1,NA,"NA NA",NA,NA,LAKE CHERAW C2
CO-627437,376456,1987-11-05,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,Conductivity,Specific conductance,17000,17000,uS/cm @25C,1,NA,"NA NA",NA,NA,LAKE CHERAW C4
CO-640588,450248,1988-03-30,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,Conductivity,Specific conductance,8160,8160,uS/cm @25C,1,NA,"NA NA",NA,NA,"GARNET MESA RESERVOIR AT DAM, NEAR DELTA, COLO"
CO-638220,450248,1988-03-30,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Magnesium, dissolved",Magnesium,280,280,mg/l,1,NA,USGS AA022,"USGS TWRI 5-A1/1989, p 263",NA,"GARNET MESA RESERVOIR AT DAM, NEAR DELTA, COLO"
CO-666467,450248,1988-03-30,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Selenium, dissolved",Selenium,170,170,ug/l,1,NA,USGS HY011,"USGS TWRI 5-A1/1989, p 403",NA,"GARNET MESA RESERVOIR AT DAM, NEAR DELTA, COLO"
CO-631038,450248,1988-03-30,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,Sodium,Sodium,1400,1400,mg/l,1,NA,USGS AA035,"USGS TWRI 5-A1/1989, p 425",NA,"GARNET MESA RESERVOIR AT DAM, NEAR DELTA, COLO"
CO-666461,450248,1988-03-30,U.S. Geological Survey-Water Resources Discipline,USGS Colorado Water Science Center,"Sulfate, dissolved",Sulfate,4300,4300,mg/l,1,NA,USGS 73,NA,NA,"GARNET MESA RESERVOIR AT DAM, NEAR DELTA, COLO"
NC-629252,152064,1988-06-01,NA,NCDENR-DWQ,Secchi,"Depth, Secchi disk depth",105,105,m,1,NA,21NC01WQ UNKNOWN,NA,NA,FALLS LAKE AT CHANNEL MARKER #6 NR BAYLEAF
MN-4791476,3198,1988-07-13,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Chlorophyll a,"Chlorophyll a, corrected for pheophytin",17000,17000,ug/l,1,NA,MNPCA LEG_P32211,NA,NA,GEORGE
MN-4791057,3198,1988-07-13,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Chlorophyll a,"Chlorophyll a, corrected for pheophytin",3890,3890,ug/l,1,NA,MNPCA LEG_P32211,NA,NA,SISSETON
TX-405907,435842,1988-08-17,U.S. Geological Survey-Water Resources Discipline,USGS Texas Water Science Center,"Magnesium, dissolved",Magnesium,440,440,mg/l,1,NA,USGS PLA11,"USGS OF 93-125, p 101",NA,"E. V. Spence Res Site DC nr Robert Lee, TX"
MT-321242,457982,1989-02-21,MONT-DEQ,MONT_DEQ_WQX - Montana DEQ - Pre-1999 Data,"Nitrogen, nitrite (NO2) + nitrate (NO3)",Inorganic nitrogen (nitrate and nitrite),2800,2.80,mg/l,1000,NA,MONT_DEQ_WQX HISTORIC-MONT-DEQ,NA,STOREASE Sample ID: FBC050148902211243,FLATHEAD LAKE - MIDLAKE DEEP
MT-311208,457982,1989-02-21,MONT-DEQ,MONT_DEQ_WQX - Montana DEQ - Pre-1999 Data,"Nitrogen, nitrite (NO2) + nitrate (NO3)",Inorganic nitrogen (nitrate and nitrite),1800,1.80,mg/l,1000,NA,MONT_DEQ_WQX HISTORIC-MONT-DEQ,NA,STOREASE Sample ID: FBC050148902211229,FLATHEAD LAKE - MIDLAKE DEEP
FL-2971410,184266,1989-06-21,NA,Orange County Environmental Protection (Florida),Turbidity,Turbidity,330,330,NTU,1,0.1,USEPA 180.1,NA,NA,Apopka (Two Miles out Smith)
MN-339084,886,1989-07-27,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3659,3659,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-196629,886,1989-07-27,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4077,4077,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-237179,886,1989-07-27,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4183,4183,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-277036,886,1989-07-27,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4267,4267,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-291430,886,1989-07-27,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4291,4291,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-312777,886,1989-09-06,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3695,3695,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-292256,886,1989-09-06,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3616,3616,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-300633,886,1989-09-06,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4102,4102,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-242688,886,1989-09-06,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4236,4236,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-311152,129879,1989-10-10,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3420,3420,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-261012,129879,1989-10-10,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3628,3628,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-122474,129879,1989-10-10,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3631,3631,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-335905,129879,1989-10-10,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3645,3645,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-312425,129879,1989-10-10,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3686,3686,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-311428,129879,1989-11-17,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3616,3616,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-186295,129879,1989-11-17,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3675,3675,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-291922,129879,1989-11-17,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3695,3695,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-281354,129879,1989-11-17,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3729,3729,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-316917,129879,1989-11-17,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3586,3586,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-275488,886,1989-11-21,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4063,4063,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-337154,886,1989-11-21,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4287,4287,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-302334,886,1989-11-21,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4323,4323,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-226142,886,1989-11-29,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4407,4407,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-211444,886,1989-11-29,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4491,4491,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-185984,886,1989-11-29,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4552,4552,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-277500,886,1989-11-29,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4707,4707,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-322876,886,1989-11-29,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4768,4768,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-248997,886,1989-11-29,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4483,4483,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
NC-840946,155607,1990-01-23,NA,NCDENR-DWQ,"Solids, total suspended",Total solids,2700,2700,mg/l,1,NA,21NC01WQ UNKNOWN,NA,NA,BOILING SPRINGS LAKE IN NORTH LAKE ARM
MN-1001933,55538,1990-01-29,NA,Minnesota Pollution Control Agency - Ambient Surface Water,"Nitrogen, total",Nutrient-nitrogen,31010,31.01,mg/l,1000,NA,MNPCA AWRESRCH NT031,NA,NA,MOBERG
MN-314666,886,1990-02-21,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4214,4214,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-119753,886,1990-02-21,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4317,4317,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-325218,886,1990-02-21,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",4304,4304,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",FRASER PIT
MN-291738,129879,1990-02-22,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3284,3284,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-306356,129879,1990-02-22,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3164,3164,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
MN-314697,129879,1990-02-22,NA,Minnesota Pollution Control Agency - Ambient Surface Water,Alkalinity,"Alkalinity, total",3665,3665,mg/l,1,NA,APHA 2320,NA,"From study: Limnological Re-Sampling of Chisholm Area Mine Pit Lakes with Reference to Former Aquaculture (2000, NRRI). Entered into EQuIS 2012.",IRON CHIEF COMPLEX
