CharacteristicName,ResultMeasure.MeasureUnitCode,DetectionQuantitationLimitMeasure.MeasureUnitCode,Method_Id,ResultAnalyticalMethod.MethodName,USGSPCode,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,sampledate,ActivityStartTime.Time,ActivityEndDate,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,ResultSampleFractionText,ResultMeasureValue,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,MethodDescriptionText,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Obs_Id,State,Id_num,wqp_monitoringlocationname,wqp_providername,lagoslakeid,source_parameter,source_value,source_unit,detectionlimit_legacy,detectionlimit_unit_legacy,Conversion,Conversion_dl,Notes,ActivityRelativeDepthName,source_sampledepth,reported_depth,source_sampleposition,lagos_sampledepth,lagos_sampleposition,combined_name,event_id,variableid_lagos,limit_low,limit_high,variableshortname,lake_lat_decdeg,lake_lon_decdeg,neon_zoneid,exclude
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-71424050000F-T1978-0,Field Msr/Obs,1978-07-14,00:05:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5LMNW044.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,100100,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100100,STORET,1978-07-14 08:05:00,NA,WA-246173,WA,246173,NA,STORET,465713,Specific conductance,100.1,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1978-07-14CENWWEDH-5LMNW044.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.5847791199,-118.380413371,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-91323550000F-T1978-0,Field Msr/Obs,1978-09-13,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5LMNW044.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,172790,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172790,STORET,1978-09-14 07:55:00,NA,WA-199621,WA,199621,NA,STORET,465713,Specific conductance,172.79,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1978-09-13CENWWEDH-5LMNW044.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.5847791199,-118.380413371,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-91423550000F-T1978-0,Field Msr/Obs,1978-09-14,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5IHRW018.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,173600,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173600,STORET,1978-09-15 07:55:00,NA,WA-234863,WA,234863,NA,STORET,465311,Specific conductance,173.6,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1978-09-14CENWWEDH-5IHRW018.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.3676667922,-118.695759867,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-83023550000F-T1979-0,Field Msr/Obs,1979-08-30,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5IHRW018.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,226720,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226720,STORET,1979-08-31 07:55:00,NA,WA-205453,WA,205453,NA,STORET,465311,Specific conductance,226.72,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1979-08-30CENWWEDH-5IHRW018.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.3676667922,-118.695759867,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-82724000000F-T1980-0,Field Msr/Obs,1980-08-27,00:00:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5LMNW044.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,201000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201000,STORET,1980-08-27 08:00:00,NA,WA-229844,WA,229844,NA,STORET,465713,Specific conductance,201,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1980-08-27CENWWEDH-5LMNW044.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.5847791199,-118.380413371,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-82824000000F-T1980-0,Field Msr/Obs,1980-08-28,00:00:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5IHRW018.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,194000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194000,STORET,1980-08-28 08:00:00,NA,WA-145719,WA,145719,NA,STORET,465311,Specific conductance,194,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1980-08-28CENWWEDH-5IHRW018.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.3676667922,-118.695759867,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX FIELD MEASURES,Field Measurements performed by Utah DWQ,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1980DATA-74550-804981,Field Msr/Obs,1980-10-29,08:55:00,NA,0,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4985130,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,53200,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,FIELD MEASURES,UTAHDWQ_WQX,NA,NA,NA,53200,STORET,1980-10-29 15:55:00,NA,UT-251734,UT,251734,FARMINGTON BAY AT ANTELOPE IS-SYRACUSE CAUSEWAY BRIDGE,STORET,455356,Specific conductance,53200,umho/cm,NA,NA,1,1,methods_WQX,Surface,0,NA,SPECIFIED,0,SPECIFIED,Utah Department Of Environmental Quality NA,1980-10-29UTAHDWQ_WQX-4985130UTAHDWQ_WQX0,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-81323550000F-T1981-0,Field Msr/Obs,1981-08-13,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5IHRW018.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,147000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147000,STORET,1981-08-14 07:55:00,NA,WA-224503,WA,224503,NA,STORET,465311,Specific conductance,147,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1981-08-13CENWWEDH-5IHRW018.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.3676667922,-118.695759867,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-91423550000F-T1981-0,Field Msr/Obs,1981-09-14,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5IHRW018.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,214520,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214520,STORET,1981-09-15 07:55:00,NA,WA-205489,WA,205489,NA,STORET,465311,Specific conductance,214.52,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1981-09-14CENWWEDH-5IHRW018.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.3676667922,-118.695759867,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-81123550000F-T1982-0,Field Msr/Obs,1982-08-11,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5IHRW018.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,121800,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121800,STORET,1982-08-12 07:55:00,NA,WA-204804,WA,204804,NA,STORET,465311,Specific conductance,121.8,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1982-08-11CENWWEDH-5IHRW018.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.3676667922,-118.695759867,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-81123550000F-T1982-0,Field Msr/Obs,1982-08-11,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5LMNW044.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,119800,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119800,STORET,1982-08-12 07:55:00,NA,WA-199647,WA,199647,NA,STORET,465713,Specific conductance,119.8,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1982-08-11CENWWEDH-5LMNW044.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.5847791199,-118.380413371,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-91523550000F-T1982-0,Field Msr/Obs,1982-09-15,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5IHRW018.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,190200,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190200,STORET,1982-09-16 07:55:00,NA,WA-205279,WA,205279,NA,STORET,465311,Specific conductance,190.2,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1982-09-15CENWWEDH-5IHRW018.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.3676667922,-118.695759867,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,NA,CENWWEDH,U.S. Army Corps of Engineers Walla Walla District,CENWWEDH-71223550000F-T1983-0,Field Msr/Obs,1983-07-12,23:55:00,NA,0,m,NA,NA,NA,NA,NA,CENWWEDH,NA,CENWWEDH-5IHRW018.0PP,NA,USEPA,USEPA,USEPA,Unknown,NA,NA,128540,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128539.99999999999,STORET,1983-07-13 07:55:00,NA,WA-146216,WA,146216,NA,STORET,465311,Specific conductance,128.54,mS/cm,NA,NA,1000,1000,methods_unknown,NA,0,NA,SPECIFIED,0,SPECIFIED,U.S. Army Corps of Engineers Walla Walla District NA,1983-07-12CENWWEDH-5IHRW018.0PPCENWWEDH0,13,0,1000000,spcond_uscm,46.3676667922,-118.695759867,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1983DATA-87383-832458C,Sample-Routine,1983-07-13,16:55:00,NA,0.1,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4985090,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,62200,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,62200,STORET,1983-07-13 23:55:00,NA,UT-276101,UT,276101,GSL 5M N OF OPENING IN ANTELOPE IS-SYRACUSE CSWY,STORET,455356,Specific conductance,62200,umho/cm,NA,NA,1,1,methods_WQX,Surface,0.1,NA,SPECIFIED,0.1,SPECIFIED,Utah Department Of Environmental Quality NA,1983-07-13UTAHDWQ_WQX-4985090UTAHDWQ_WQX0.1,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1984DATA-89513-843309C,Sample-Routine,1984-07-12,14:35:00,NA,0.1,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4982450,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,79200,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,79200,STORET,1984-07-12 21:35:00,NA,UT-196080,UT,196080,GSL SOUTH ARM RESEARCH TOWER #2 W N MARINA,STORET,455356,Specific conductance,79200,umho/cm,NA,NA,1,1,methods_WQX,Surface,0.1,NA,SPECIFIED,0.1,SPECIFIED,Utah Department Of Environmental Quality NA,1984-07-12UTAHDWQ_WQX-4982450UTAHDWQ_WQX0.1,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1984DATA-89515-843312C,Sample-Routine,1984-07-12,11:30:00,NA,0.1,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4982500,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,79500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,79500,STORET,1984-07-12 18:30:00,NA,UT-905686,UT,905686,GSL SOUTH ARM RESEARCH TOWER #4 S MID LUCIN CAUSEWAY,STORET,455356,Specific conductance,79500,umho/cm,NA,NA,1,1,methods_WQX,Surface,0.1,NA,SPECIFIED,0.1,SPECIFIED,Utah Department Of Environmental Quality NA,1984-07-12UTAHDWQ_WQX-4982500UTAHDWQ_WQX0.1,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1984DATA-89504-843306C,Sample-Routine,1984-07-17,14:00:00,NA,0.5,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4981090,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,79300,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,79300,STORET,1984-07-17 21:00:00,NA,UT-829642,UT,829642,GSL OFF S STATE MARINA,STORET,455356,Specific conductance,79300,umho/cm,NA,NA,1,1,methods_WQX,Surface,0.5,NA,SPECIFIED,0.5,SPECIFIED,Utah Department Of Environmental Quality NA,1984-07-17UTAHDWQ_WQX-4981090UTAHDWQ_WQX0.5,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1984DATA-89505-844724C,Sample-Routine,1984-11-15,09:30:00,NA,0.2,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4981090,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,76000,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,76000,STORET,1984-11-15 16:30:00,NA,UT-679501,UT,679501,GSL OFF S STATE MARINA,STORET,455356,Specific conductance,76000,umho/cm,NA,NA,1,1,methods_WQX,Surface,0.2,NA,SPECIFIED,0.2,SPECIFIED,Utah Department Of Environmental Quality NA,1984-11-15UTAHDWQ_WQX-4981090UTAHDWQ_WQX0.2,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1984DATA-89514-844727C,Sample-Routine,1984-11-15,12:00:00,NA,0.2,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4982450,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,76800,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,76800,STORET,1984-11-15 19:00:00,NA,UT-1056910,UT,1056910,GSL SOUTH ARM RESEARCH TOWER #2 W N MARINA,STORET,455356,Specific conductance,76800,umho/cm,NA,NA,1,1,methods_WQX,Surface,0.2,NA,SPECIFIED,0.2,SPECIFIED,Utah Department Of Environmental Quality NA,1984-11-15UTAHDWQ_WQX-4982450UTAHDWQ_WQX0.2,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1984DATA-89516-844730C,Sample-Routine,1984-11-15,13:30:00,NA,0.2,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4982500,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,77500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,77500,STORET,1984-11-15 20:30:00,NA,UT-267027,UT,267027,GSL SOUTH ARM RESEARCH TOWER #4 S MID LUCIN CAUSEWAY,STORET,455356,Specific conductance,77500,umho/cm,NA,NA,1,1,methods_WQX,Surface,0.2,NA,SPECIFIED,0.2,SPECIFIED,Utah Department Of Environmental Quality NA,1984-11-15UTAHDWQ_WQX-4982500UTAHDWQ_WQX0.2,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1985DATA-93120-853858C,Sample-Routine,1985-06-04,17:00:00,NA,0,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4982450,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,69800,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,69800,STORET,1985-06-05 00:00:00,NA,UT-411287,UT,411287,GSL SOUTH ARM RESEARCH TOWER #2 W N MARINA,STORET,455356,Specific conductance,69800,umho/cm,NA,NA,1,1,methods_WQX,Surface,0,NA,SPECIFIED,0,SPECIFIED,Utah Department Of Environmental Quality NA,1985-06-04UTAHDWQ_WQX-4982450UTAHDWQ_WQX0,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1985DATA-93122-853861C,Sample-Routine,1985-06-04,12:00:00,NA,0,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4982500,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,71500,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,71500,STORET,1985-06-04 19:00:00,NA,UT-406850,UT,406850,GSL SOUTH ARM RESEARCH TOWER #4 S MID LUCIN CAUSEWAY,STORET,455356,Specific conductance,71500,umho/cm,NA,NA,1,1,methods_WQX,Surface,0,NA,SPECIFIED,0,SPECIFIED,Utah Department Of Environmental Quality NA,1985-06-04UTAHDWQ_WQX-4982500UTAHDWQ_WQX0,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1985DATA-93115-853856C,Sample-Routine,1985-06-07,12:20:00,NA,0,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4981090,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,69600,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,69600,STORET,1985-06-07 19:20:00,NA,UT-552943,UT,552943,GSL OFF S STATE MARINA,STORET,455356,Specific conductance,69600,umho/cm,NA,NA,1,1,methods_WQX,Surface,0,NA,SPECIFIED,0,SPECIFIED,Utah Department Of Environmental Quality NA,1985-06-07UTAHDWQ_WQX-4981090UTAHDWQ_WQX0,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
Conductivity,uS/cm,NA,"NA NA",NA,95,USGS-CA,USGS California Water Science Center,nwisca.01.98501584,Sample-Routine,1985-08-14,14:35:00,NA,1.3716000000000002,m,NA,NA,NA,NA,NA,NA,"Alameda Co. Flood Control and Water Conservation Dist., CA",USGS-374807122152701,NA,USGS,USGS,USGS,Unknown,NA,Total,54400,NA,Historical,NA,Actual,NA,NA,25 deg C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54400,NWIS,1985-08-14 21:35:00,NA,CA-75224,CA,75224,LK MERRITT A LK CENTER CA,NWIS,481230,Specific conductance,54400,uS/cm @25C,NA,NA,1,1,USGS 00095,NA,1.3716000000000002,NA,SPECIFIED,1.3716000000000002,SPECIFIED,"USGS California Water Science Center Alameda Co. Flood Control and Water Conservation Dist., CA",1985-08-14USGS-374807122152701USGS-CA1.3716,13,0,1000000,spcond_uscm,37.803924312,-122.255443583,neon_17,2
Conductivity,uS/cm,NA,"NA NA",NA,95,USGS-CA,USGS California Water Science Center,nwisca.01.98501645,Sample-Routine,1985-09-12,11:15:00,NA,1.524,m,NA,NA,NA,NA,NA,NA,"Alameda Co. Flood Control and Water Conservation Dist., CA",USGS-374807122152701,NA,USGS,USGS,USGS,Unknown,NA,Total,54200,NA,Historical,NA,Actual,NA,NA,25 deg C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54200,NWIS,1985-09-12 18:15:00,NA,CA-121253,CA,121253,LK MERRITT A LK CENTER CA,NWIS,481230,Specific conductance,54200,uS/cm @25C,NA,NA,1,1,USGS 00095,NA,1.524,NA,SPECIFIED,1.524,SPECIFIED,"USGS California Water Science Center Alameda Co. Flood Control and Water Conservation Dist., CA",1985-09-12USGS-374807122152701USGS-CA1.524,13,0,1000000,spcond_uscm,37.803924312,-122.255443583,neon_17,2
Conductivity,uS/cm,NA,UTAHDWQ_WQX GENERIC METHOD,Used for all methods where historical methodology may not be available.,NA,UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-1985DATA-93116-855988C,Sample-Routine,1985-10-29,18:45:00,NA,0.2,m,SURFACE,NA,NA,NA,NA,350,NA,UTAHDWQ_WQX-4981090,NA,DWQ-001,UTAHDWQ,Water Grab Sampling,Miscellaneous (Other),NA,Total,76900,NA,Final,NA,Actual,NA,NA,NA,NA,NA,NA,NA,NA,NA,GENERIC METHOD,UTAHDWQ_WQX,NA,NA,NA,76900,STORET,1985-10-30 01:45:00,NA,UT-715094,UT,715094,GSL OFF S STATE MARINA,STORET,455356,Specific conductance,76900,umho/cm,NA,NA,1,1,methods_WQX,Surface,0.2,NA,SPECIFIED,0.2,SPECIFIED,Utah Department Of Environmental Quality NA,1985-10-29UTAHDWQ_WQX-4981090UTAHDWQ_WQX0.2,13,0,1000000,spcond_uscm,41.1222704373,-112.689325666,neon_15,2
