Obs_Id,lagoslakeid,sampledate,ActivityConductingOrganizationText,OrganizationFormalName,CharacteristicName,source_parameter,ResultMeasureValue,source_value,source_unit,Conversion,DetectionQuantitationLimitMeasure.MeasureValue,Method_Id,MethodDescriptionText,ActivityCommentText,wqp_monitoringlocationname
MT-170955,459445,1977-07-25,NA,USGS Montana Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at Tenmile Cr nr Libby MT
MT-107454,459445,1977-07-25,NA,USGS Montana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at Tenmile Cr nr Libby MT
MT-154338,459445,1977-07-26,NA,USGS Montana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at international boundary
MT-154336,459445,1977-07-26,NA,USGS Montana Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at international boundary
MT-154337,459445,1977-07-26,NA,USGS Montana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at international boundary
WY-21473,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1100,1.1,mg/l as N,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 2 NR BUFFALO, WYO"
WY-23491,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, total","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",550,0.55,mg/l,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 2 NR BUFFALO, WYO"
WY-19873,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,540,0.54,mg/l as N,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 2 NR BUFFALO, WYO"
WY-17746,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1500,1.5,mg/l as N,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 2 NR BUFFALO, WYO"
WY-19148,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, total","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",710,0.71,mg/l,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 2 NR BUFFALO, WYO"
WY-27694,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,680,0.68,mg/l as N,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 2 NR BUFFALO, WYO"
WY-21361,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1000,1,mg/l as N,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 3 NR BUFFALO, WYO"
WY-18417,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, total","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",480,0.48,mg/l,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 3 NR BUFFALO, WYO"
WY-21362,328427,1977-08-03,NA,USGS Wyoming Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,480,0.48,mg/l as N,1000,NA,"NA NA",NA,NA,"LAKE DE SMET SITE 3 NR BUFFALO, WYO"
WI-506491,4495,1977-08-17,NA,USGS Wisconsin Water Science Center,"Phosphorus, total",Phosphorus,39.136799999999994,0.12,mg/l PO4,326.14,NA,"NA NA",NA,NA,"CEDAR LAKE SITE 2 HYPOLIMNION NEAR KIEL, WI"
WI-511479,4495,1977-08-17,NA,USGS Wisconsin Water Science Center,"Phosphorus, total dissolved",Phosphorus,60,0.060,mg/l as P,1000,NA,"NA NA",NA,NA,"CEDAR LAKE SITE 2 HYPOLIMNION NEAR KIEL, WI"
WI-505316,4495,1977-08-17,NA,USGS Wisconsin Water Science Center,"Phosphorus, total",Phosphorus,19.568399999999997,0.06,mg/l PO4,326.14,NA,"NA NA",NA,NA,"CEDAR LAKE SITE 1 EPILIMNION NEAR KIEL, WI"
WI-504165,4495,1977-08-17,NA,USGS Wisconsin Water Science Center,"Phosphorus, total dissolved",Phosphorus,50,0.050,mg/l as P,1000,NA,"NA NA",NA,NA,"CEDAR LAKE SITE 1 EPILIMNION NEAR KIEL, WI"
WI-503722,4495,1977-08-17,NA,USGS Wisconsin Water Science Center,"Phosphorus, total",Phosphorus,9.784199999999998,0.03,mg/l PO4,326.14,NA,"NA NA",NA,NA,"CEDAR LAKE SITE 1 HYPOLIMNION NEAR KIEL, WI"
WI-503719,4495,1977-08-17,NA,USGS Wisconsin Water Science Center,"Phosphorus, total dissolved",Phosphorus,40,0.040,mg/l as P,1000,NA,"NA NA",NA,NA,"CEDAR LAKE SITE 1 HYPOLIMNION NEAR KIEL, WI"
MT-234883,459445,1977-08-29,NA,USGS Montana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at Tenmile Cr nr Libby MT
MT-234881,459445,1977-08-29,NA,USGS Montana Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at Tenmile Cr nr Libby MT
MT-234882,459445,1977-08-29,NA,USGS Montana Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at Tenmile Cr nr Libby MT
MT-238261,459445,1977-08-31,NA,USGS Montana Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"Lake Koocanusa at forebay, nr Libby, MT"
MT-238262,459445,1977-08-31,NA,USGS Montana Water Science Center,"Phosphorus, total dissolved",Phosphorus,30,0.030,mg/l as P,1000,NA,"NA NA",NA,NA,"Lake Koocanusa at forebay, nr Libby, MT"
MT-228619,459445,1977-08-31,NA,USGS Montana Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"Lake Koocanusa at forebay, nr Libby, MT"
MT-163468,459445,1977-08-31,NA,USGS Montana Water Science Center,"Phosphorus, total dissolved",Phosphorus,30,0.030,mg/l as P,1000,NA,"NA NA",NA,NA,"Lake Koocanusa at forebay, nr Libby, MT"
CA-36678,474805,1977-09-27,NA,USGS California Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,88.0578,0.270,mg/l asPO4,326.14,NA,"NA NA",NA,NA,PIT R ARM SHASTA LK A ALLIE COVE NR LAKEHD CA
CA-36679,474805,1977-09-27,NA,USGS California Water Science Center,"Phosphorus, total",Phosphorus,30,0.030,mg/l as P,1000,NA,"NA NA",NA,NA,PIT R ARM SHASTA LK A ALLIE COVE NR LAKEHD CA
CA-86427,474805,1977-09-27,NA,USGS California Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,169.5928,0.520,mg/l asPO4,326.14,NA,"NA NA",NA,NA,PIT R ARM SHASTA LK A ALLIE COVE NR LAKEHD CA
CA-86428,474805,1977-09-27,NA,USGS California Water Science Center,"Phosphorus, total",Phosphorus,60,0.060,mg/l as P,1000,NA,"NA NA",NA,NA,PIT R ARM SHASTA LK A ALLIE COVE NR LAKEHD CA
MT-159919,459445,1977-10-11,NA,USGS Montana Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,19.568399999999997,0.060,mg/l asPO4,326.14,NA,"NA NA",NA,NA,Lake Koocanusa at Tenmile Cr nr Libby MT
MT-159920,459445,1977-10-11,NA,USGS Montana Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at Tenmile Cr nr Libby MT
MT-190072,459445,1977-10-12,NA,USGS Montana Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"Lake Koocanusa at forebay, nr Libby, MT"
MT-190073,459445,1977-10-12,NA,USGS Montana Water Science Center,"Phosphorus, total dissolved",Phosphorus,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,"Lake Koocanusa at forebay, nr Libby, MT"
WY-21870,357454,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,68.48939999999999,0.21,mg/l asPO4,326.14,NA,"NA NA",NA,NA,SEMINOE RE N PLATTE ARM NR SEM BOAT CLUB WY
WY-17724,357454,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total",Phosphorus,10,0.01,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE N PLATTE ARM NR SEM BOAT CLUB WY
WY-20526,357454,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total dissolved",Phosphorus,70,0.07,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE N PLATTE ARM NR SEM BOAT CLUB WY
WY-19069,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,250,0.25,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-25175,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total",Phosphorus,10,0.01,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-27186,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total dissolved",Phosphorus,230,0.23,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-20728,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,300,0.3,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-28711,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total",Phosphorus,10,0.01,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-34530,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total dissolved",Phosphorus,320,0.32,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-24770,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,130.456,0.4,mg/l asPO4,326.14,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-24771,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total",Phosphorus,30,0.03,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-28712,357959,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total dissolved",Phosphorus,160,0.16,mg/l as P,1000,NA,"NA NA",NA,NA,SEMINOE RE  MED BOW R ARM NR SEM BOAT CLUB WY
WY-27391,357454,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,110,0.11,mg/l as P,1000,NA,"NA NA",NA,NA,"SEMINOE RESERVOIR NEAR LEO, WYO."
WY-29327,357454,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total",Phosphorus,20,0.02,mg/l as P,1000,NA,"NA NA",NA,NA,"SEMINOE RESERVOIR NEAR LEO, WYO."
WY-21363,357454,1978-08-10,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Phosphorus, total dissolved",Phosphorus,110,0.11,mg/l as P,1000,NA,"NA NA",NA,NA,"SEMINOE RESERVOIR NEAR LEO, WYO."
OK-95516,388263,1978-08-24,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Arsenic, dissolved",Arsenic,3,3.0,ug/l,1,NA,"NA NA",NA,NA,06N-16E-03 AAC 1
OK-74198,388263,1978-08-24,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Arsenic, total",Arsenic,2,2,ug/l,1,NA,"NA NA",NA,NA,06N-16E-03 AAC 1
OK-98395,388263,1978-08-24,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1100,1.1,mg/l as N,1000,NA,"NA NA",NA,NA,07N-16E-30 CDA 1
OK-98396,388263,1978-08-24,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,580,0.58,mg/l as N,1000,NA,"NA NA",NA,NA,07N-16E-30 CDA 1
OK-79387,388263,1978-08-24,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1000,1.0,mg/l as N,1000,NA,"NA NA",NA,NA,07N-16E-30 CDA 1
OK-79388,388263,1978-08-24,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,630,0.63,mg/l as N,1000,NA,"NA NA",NA,NA,07N-16E-30 CDA 1
WY-19385,357454,1978-08-25,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1800,1.8,mg/l as N,1000,NA,"NA NA",NA,NA,"SEMINOE RESERVOIR NEAR LEO, WYO."
WY-20783,357454,1978-08-25,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Nitrogen, total","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",390,0.39,mg/l,1000,NA,"NA NA",NA,NA,"SEMINOE RESERVOIR NEAR LEO, WYO."
WY-20792,357454,1978-08-25,U.S. Geological Survey-Water Resources Discipline,USGS Wyoming Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,350,0.35,mg/l as N,1000,NA,"NA NA",NA,NA,"SEMINOE RESERVOIR NEAR LEO, WYO."
MT-275872,459445,1978-09-28,U.S. Geological Survey-Water Resources Discipline,USGS Montana Water Science Center,"Phosphorus, total",Phosphorus,2,0.002,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at international boundary
MT-275873,459445,1978-09-28,U.S. Geological Survey-Water Resources Discipline,USGS Montana Water Science Center,"Phosphorus, total dissolved",Phosphorus,8,0.008,mg/l as P,1000,NA,"NA NA",NA,NA,Lake Koocanusa at international boundary
CA-76883,474801,1978-10-04,U.S. Geological Survey-Water Resources Discipline,USGS California Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,LK BERRYESSA A DAM CA
CA-76882,474801,1978-10-04,U.S. Geological Survey-Water Resources Discipline,USGS California Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,LK BERRYESSA A DAM CA
CA-20407,474801,1978-10-05,U.S. Geological Survey-Water Resources Discipline,USGS California Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,LK BERRYESSA A LK CENTER CA
CA-20406,474801,1978-10-05,U.S. Geological Survey-Water Resources Discipline,USGS California Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,LK BERRYESSA A LK CENTER CA
WA-78811,472381,1978-10-18,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,19.568399999999997,0.060,mg/l asPO4,326.14,NA,"NA NA",NA,NA,"LA GRANDE RESERVOIR AT LA GRANDE, WA"
WA-86011,472381,1978-10-18,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"LA GRANDE RESERVOIR AT LA GRANDE, WA"
OK-83330,388263,1978-10-26,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,810,0.81,mg/l as N,1000,NA,"NA NA",NA,NA,06N-16E-08 BBC 1
OK-83331,388263,1978-10-26,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,500,0.50,mg/l as N,1000,NA,"NA NA",NA,NA,06N-16E-08 BBC 1
OK-99783,388263,1978-10-26,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Arsenic, dissolved",Arsenic,9,9.0,ug/l,1,NA,"NA NA",NA,NA,06N-16E-03 DDA 1
OK-85545,388263,1978-10-26,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Arsenic, total",Arsenic,2,2,ug/l,1,NA,"NA NA",NA,NA,06N-16E-03 DDA 1
WA-173786,467720,1978-12-05,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,"RIFFE LAKE NEAR MOSSYROCK, WA"
WA-186484,467720,1978-12-05,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"RIFFE LAKE NEAR MOSSYROCK, WA"
WA-116292,467898,1978-12-05,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,19.568399999999997,0.060,mg/l asPO4,326.14,NA,"NA NA",NA,NA,"MAYFIELD RESERVOIR NEAR SILVER CREEK, WA"
WA-189642,467898,1978-12-05,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"MAYFIELD RESERVOIR NEAR SILVER CREEK, WA"
WA-115060,467898,1978-12-05,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,19.568399999999997,0.060,mg/l asPO4,326.14,NA,"NA NA",NA,NA,"MAYFIELD RESERVOIR NEAR SILVER CREEK, WA"
WA-115061,467898,1978-12-05,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"MAYFIELD RESERVOIR NEAR SILVER CREEK, WA"
WA-128639,472000,1978-12-06,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,19.568399999999997,0.060,mg/l asPO4,326.14,NA,"NA NA",NA,NA,"ALDER RESERVOIR AT ALDER, WA"
WA-162147,472000,1978-12-06,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"ALDER RESERVOIR AT ALDER, WA"
WA-198495,472000,1978-12-06,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,"ALDER RESERVOIR AT ALDER, WA"
WA-191608,472000,1978-12-06,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"ALDER RESERVOIR AT ALDER, WA"
WA-196001,472000,1978-12-06,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,"ALDER RESERVOIR AT ALDER, WA"
WA-184743,472000,1978-12-06,U.S. Geological Survey-Water Resources Discipline,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"ALDER RESERVOIR AT ALDER, WA"
WA-165714,470444,1978-12-07,NA,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,"LAKE CUSHMAN NEAR HOODSPORT, WA"
WA-180813,470444,1978-12-07,NA,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"LAKE CUSHMAN NEAR HOODSPORT, WA"
WA-197073,470444,1978-12-07,NA,USGS Washington Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,20,0.020,mg/l as P,1000,NA,"NA NA",NA,NA,"LAKE CUSHMAN NEAR HOODSPORT, WA"
WA-197045,470444,1978-12-07,NA,USGS Washington Water Science Center,"Phosphorus, total",Phosphorus,10,0.010,mg/l as P,1000,NA,"NA NA",NA,NA,"LAKE CUSHMAN NEAR HOODSPORT, WA"
OK-154975,388263,1978-12-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1300,1.3,mg/l as N,1000,NA,"NA NA",NA,NA,06N-16E-35 CBC 1
OK-199516,388263,1978-12-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1300,1.3,mg/l,1000,NA,"NA NA",NA,NA,06N-16E-35 CBC 1
OK-205105,388263,1978-12-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total dissolved","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",2100,2.1,mg/l,1000,NA,"NA NA",NA,NA,06N-16E-35 CBC 1
OK-199525,388263,1978-12-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,600,0.60,mg/l as N,1000,NA,"NA NA",NA,NA,06N-16E-35 CBC 1
ND-882298,341692,1979-02-08,U.S. Geological Survey-Water Resources Discipline,USGS North Dakota Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,40,0.04,mg/l as P,1000,NA,"NA NA",NA,NA,"LAKE TSCHIDA (DEEP) NR GLEN ULLIN, ND"
ND-909365,341692,1979-02-08,U.S. Geological Survey-Water Resources Discipline,USGS North Dakota Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,"NA NA",NA,NA,"LAKE TSCHIDA (DEEP) NR GLEN ULLIN, ND"
ND-915675,341692,1979-02-08,U.S. Geological Survey-Water Resources Discipline,USGS North Dakota Water Science Center,"Phosphorus, soluble reactive orthophosphate",Orthophosphate,40,0.04,mg/l as P,1000,NA,"NA NA",NA,NA,"LAKE TSCHIDA (DEEP) NR GLEN ULLIN, ND"
ND-883156,341692,1979-02-08,U.S. Geological Survey-Water Resources Discipline,USGS North Dakota Water Science Center,"Phosphorus, total dissolved",Phosphorus,10,0.01,mg/l as P,1000,NA,"NA NA",NA,NA,"LAKE TSCHIDA (DEEP) NR GLEN ULLIN, ND"
OK-176742,388263,1979-02-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1100,1.1,mg/l as N,1000,NA,"NA NA",NA,NA,05N-16E-12 BAD 1
OK-209982,388263,1979-02-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,600,0.60,mg/l as N,1000,NA,"NA NA",NA,NA,05N-16E-12 BAD 1
OK-166429,388263,1979-02-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,1300,1.3,mg/l as N,1000,NA,"NA NA",NA,NA,06N-16E-28 BDA 1
OK-149429,388263,1979-02-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1700,1.7,mg/l,1000,NA,"NA NA",NA,NA,06N-16E-28 BDA 1
OK-188248,388263,1979-02-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total dissolved","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",2600,2.6,mg/l,1000,NA,"NA NA",NA,NA,06N-16E-28 BDA 1
OK-168869,388263,1979-02-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, total Kjeldahl",Kjeldahl nitrogen,500,0.50,mg/l as N,1000,NA,"NA NA",NA,NA,06N-16E-28 BDA 1
OK-197877,388263,1979-02-21,U.S. Geological Survey-Water Resources Discipline,USGS Oklahoma Water Science Center,"Nitrogen, dissolved Kjeldahl",Kjeldahl nitrogen,2100,2.1,mg/l as N,1000,NA,"NA NA",NA,NA,06N-16E-28 BDA 1
