PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,SAMPLE_TYPE,NOT_COLLECTED,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,E_COLI_PRESENT,E_COLI_RESULT,TOTAL_COLIFORMS_RESULT,LRL,MDL,UNITS,E_COLI_NARS_FLAG,TOTAL_COLIFORMS_NARS_FLAG,E_COLI_IM_COMMENT,TOTAL_COLIFORMS_IM_COMMENT,E_COLI_RPD,TOTAL_COLIFORMS_RPD,LG_WELLS_FLUOR,LG_WELLS_POS,SM_WELLS_FLUOR,SM_WELLS_POS,DATE_RECEIVED,ARRIVAL_TEMP,COND_COMMENT,CONDITION_CODE,INCUBATION_START_DATE,INCUBATION_START_TIME,DATE_ANALYZED,FINAL_TEMP,HOLDING_TIME,ANALYST,INSTRUMENT,METHOD,REAGENT_LOT_NO,REVIEWER,TIME_COUNTED,QC_COMMENT,HQ_NOTES
4/28/2021,2010245,NLA17_KS-10004,6/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0016,840904,P,6.3,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,6,49,0,48,15-Jun-17,4,,OK,15-Jun-17,12:29,16-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:39,,
4/28/2021,2010246,NLA17_MD-10003,6/12/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0014,837874,P,6.3,275.5,2419.6,1,MPN/100 ml,,,,,,,6,49,0,16,13-Jun-17,4,,OK,13-Jun-17,11:30,14-Jun-17,35.5,,JH,Model 2X Sealer,IDEXX,LM206C,JH,11:41,,
4/28/2021,2010247,NLA17_NC-10014,6/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0016,842194,A,,387.3,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,22,15-Jun-17,3.2,,OK,15-Jun-17,12:29,16-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:39,,
4/28/2021,2010248,NLA17_ND-10029,6/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0016,851854,P,5.2,517.2,2419.6,1,MPN/100 ml,,,,,,,5,49,0,27,15-Jun-17,4.4,,W,15-Jun-17,12:29,16-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:39,,
4/28/2021,2010249,NLA17_TX-10011,6/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0016,836284,P,6.3,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,5,49,1,48,15-Jun-17,2.2,,C,15-Jun-17,12:29,16-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:39,Cracked bottle.,
4/28/2021,2010250,NLA17_NV-10017,6/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0016,840124,A,,99,2419.6,1,MPN/100 ml,ND,,,,,,0,43,0,4,15-Jun-17,2,,OK,15-Jun-17,12:29,16-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:39,,
4/28/2021,2010251,NLA17_NV-10079,6/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0016,834904,A,,14.8,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,13,0,0,15-Jun-17,2.7,,"L,C",15-Jun-17,12:29,16-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:39,Sample leaking inside plastic bag.,
4/28/2021,2010252,NLA17_DE-10005,6/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0017,836914,P,6.3,2419.6,2419.6,1,MPN/100 ml,H,H,,,,,6,49,0,47,16-Jun-17,1.1,,OK,16-Jun-17,14:25,17-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:05,,
4/28/2021,2010253,NLA17_TX-10008,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,835924,P,1,2419.6,2419.6,1,MPN/100 ml,H,H,,,,,1,49,0,47,17-Jun-17,5.5,,W,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010254,NLA17_KS-10010,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0017,855424,P,4.1,1299.7,2419.6,1,MPN/100 ml,,,,,,,3,49,1,42,16-Jun-17,6.9,,W,16-Jun-17,14:25,17-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:05,,
4/28/2021,2010255,NLA17_NE-10032,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0017,846274,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,0.00%,0.00%,0,49,0,48,16-Jun-17,1.6,,OK,16-Jun-17,14:25,17-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:05,,
4/28/2021,2010256,NLA17_OH-10001,6/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0016,838654,P,5.1,260.3,2419.6,1,MPN/100 ml,,,,,,,3,48,2,19,15-Jun-17,2.8,,OK,15-Jun-17,12:29,16-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:39,,
4/28/2021,2010257,NLA17_CA-10081,6/14/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,837964,A,,613.1,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,30,17-Jun-17,5.9,DATE_RECEIVED not within 2 days,"W, Q",17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,DATE_RECEIVED not within 2 days. Flagged with a condition code
4/28/2021,2010258,NLA17_NE-HP004,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0017,846304,P,1,32.7,2419.6,1,MPN/100 ml,,,,,,,1,23,0,2,16-Jun-17,3.4,,OK,16-Jun-17,14:25,17-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:05,,
4/28/2021,2010259,NLA17_UT-10008,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,835444,A,,141.4,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,44,0,14,17-Jun-17,3.4,,OK,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010260,NLA17_WI-10001,6/15/2017,1,BACT,,WSLOH,WATER,REGULAR,E_COLI,16-Jun-17,844504,,,,2419.6,1,MPN/100 ml,ND,,,,,,0,,0,,15-Jun-17,8,,OK,15-Jun-17,16:32:03,16-Jun-17,8,18:28,MSTB,Model 2X Sealer,SM9223BMPN,KM216,BMF,10:36:05,RE-REPORTING TO CORRECT SAMPLE ID (CHANGE UNDERSCORE TO A DASH),
4/28/2021,2010261,NLA17_NC-10005,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0017,842254,P,119.8,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,45,49,6,48,16-Jun-17,2,,OK,16-Jun-17,14:25,17-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:05,,
4/28/2021,2010262,NLA17_MO-10001,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,851044,P,344.8,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,49,49,20,48,17-Jun-17,5,,W,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010263,NLA17_IL-HP001,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0017,847114,,,,2419.6,1,MPN/100 ml,,,,,,,,,,,16-Jun-17,1.2,TE,Q,,,,,,ES,Model 2X Sealer,IDEXX,LM206C,JH,,Tech Error: Sample bottle fell onto floor and broke. All sample was lost.,
4/28/2021,2010264,NLA17_SD-10004,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,846694,A,,191.8,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,47,0,15,17-Jun-17,6.5,,W,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010265,NLA17_SD-10013,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0017,834664,P,7.5,2419.6,2419.6,1,MPN/100 ml,,Q,,,83.02%,0.00%,7,49,0,48,16-Jun-17,2.3,,OK,16-Jun-17,14:25,17-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:05,,
4/28/2021,2010266,NLA17_KS-10035,6/16/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,855574,P,980.4,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,49,49,38,48,17-Jun-17,5.6,,W,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010267,NLA17_ND-10012,6/16/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,851884,P,3,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,1,49,2,48,17-Jun-17,3.7,,OK,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010268,NLA17_ND-10090,6/16/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,851764,P,13.2,387.3,2419.6,1,MPN/100 ml,,,,,,,10,49,2,22,17-Jun-17,9.6,,W,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010269,NLA17_NM-10003,6/16/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,843184,A,,18.7,2419.6,1,MPN/100 ml,ND,,,,,,0,15,0,1,17-Jun-17,4.4,,W,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010270,NLA17_NM-10004,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,842644,A,,24.6,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,19,0,1,17-Jun-17,4.7,,W,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010271,NLA17_MI-10084,6/15/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0017,843574,P,2,290.9,2419.6,1,MPN/100 ml,,,,,,,2,49,0,17,16-Jun-17,3.9,,OK,16-Jun-17,14:25,17-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:05,,
4/28/2021,2010272,NLA17_CA-10011,6/13/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0016,837394,A,,75.4,2419.6,1,MPN/100 ml,ND,,,,,,0,37,0,6,15-Jun-17,3.5,,OK,15-Jun-17,12:29,16-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:39,,
4/28/2021,2010273,NLA17_NC-10033,6/16/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0018,841864,P,20.1,2419.6,2419.6,1,MPN/100 ml,,,,,,,16,49,1,47,17-Jun-17,6.1,,W,17-Jun-17,15:06,18-Jun-17,35.1,,ES,Model 2X Sealer,IDEXX,LM206C,JH,15:45,,
4/28/2021,2010274,NLA17_KS-10002,6/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0019,840964,P,3.1,2419.6,2419.6,1,MPN/100 ml,,,,,,,3,49,0,47,20-Jun-17,1.1,,OK,20-Jun-17,12:02,21-Jun-17,35.4,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:55,,
4/28/2021,2010275,NLA17_KS-10033,6/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0019,855454,P,2419.6,2419.6,2419.6,1,MPN/100 ml,H;Q,H;Q,E coli result greater than LRL; IM changed to LRL (2419.6).,E coli result greater than LRL; IM changed to LRL (2419.6).,,,49,49,48,48,20-Jun-17,0.8,,OK,20-Jun-17,12:02,21-Jun-17,35.4,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:55,,
4/28/2021,2010276,NLA17_NM-10022,6/18/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,842614,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,0.00%,0.00%,0,49,0,48,21-Jun-17,2.8,DATE_RECEIVED not within 2 days,Q,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,DATE_RECEIVED not within 2 days. Flagged with a condition code
4/28/2021,2010277,NLA17_NM-10002,6/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,842734,A,,42.6,2419.6,1,MPN/100 ml,H;ND,H,,,0.00%,36.00%,0,28,0,2,21-Jun-17,2.1,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010278,NLA17_CA-10007,6/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,840754,A,,1986.3,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,46,21-Jun-17,4.1,,W,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010279,NLA17_NJ-10003,6/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,834394,P,2419.6,2419.6,2419.6,1,MPN/100 ml,H;Q,H;Q,E coli result greater than LRL; IM changed to LRL (2419.6).,E coli result greater than LRL; IM changed to LRL (2419.6).,,,49,49,48,48,21-Jun-17,2.4,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010280,NLA17_VA-10001,6/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0019,853144,P,45.7,2419.6,2419.6,1,MPN/100 ml,,Q,,,16.08%,0.00%,28,49,4,48,20-Jun-17,0.7,,OK,20-Jun-17,12:02,21-Jun-17,35.4,,ES,Model 2X Sealer,IDEXX,LM206C,JH,12:55,,
4/28/2021,2010281,NLA17_NV-10003,6/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,840214,P,1,90.5,2419.6,1,MPN/100 ml,H,H,,,,,1,42,0,3,21-Jun-17,3.5,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010282,NLA17_KY-10024,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,838624,A,,1299.7,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,42,21-Jun-17,2.9,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010283,NLA17_PA-10010,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,842374,P,12,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,9,49,2,48,21-Jun-17,3,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010284,NLA17_DE-10001,6/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,836944,P,1,2419.6,2419.6,1,MPN/100 ml,H,H;Q,,,,,1,49,0,48,21-Jun-17,3.3,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010285,NLA17_TX-10006,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,835804,P,2,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,2,49,0,48,21-Jun-17,1,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010286,NLA17_MI-HP001,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,847054,P,6.3,387.3,2419.6,1,MPN/100 ml,,,,,,,5,49,1,22,21-Jun-17,3.3,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010287,NLA17_MI-10001,6/20/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,852334,P,2,1732.9,2419.6,1,MPN/100 ml,,,,,,,1,49,1,45,21-Jun-17,0.8,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010288,NLA17_NM-10001,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,842674,A,,14.8,2419.6,1,MPN/100 ml,ND,,,,,,0,13,0,0,21-Jun-17,3.8,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010289,NLA17_MO-HP008,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,855994,A,,613.1,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,30,21-Jun-17,2.4,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010290,NLA17_MO-HP010,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,849244,A,,1046.2,2419.6,1,MPN/100 ml,ND,,Lab recorded qualifier: ND,E coli result less than than MDL; IM changed to blank.,,,0,49,0,39,21-Jun-17,3.5,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010291,NLA17_MI-10014,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,843544,A,,365.4,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,21,21-Jun-17,1.3,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010292,NLA17_KS-10025,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,855514,P,25.6,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,18,49,3,48,21-Jun-17,1.1,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010293,NLA17_SD-10005,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,853504,A,,57.3,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,32,0,5,22-Jun-17,5.7,,W,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010294,NLA17_ND-10007,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,837754,A,,56.5,2419.6,1,MPN/100 ml,ND,,,,,,0,33,0,3,21-Jun-17,2.9,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010295,NLA17_GA-10005,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,842494,A,,325.5,2419.6,1,MPN/100 ml,ND,,,,0.00%,0.00%,0,49,0,19,21-Jun-17,3,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010296,NLA17_CA-10010,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,840664,A,,156.5,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,46,0,12,22-Jun-17,3.6,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010297,NLA17_VA-10004,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,839794,P,4,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,1,49,3,48,21-Jun-17,1.6,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010298,NLA17_VA-10006,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,839824,P,52.9,920.8,2419.6,1,MPN/100 ml,,,,,,,31,49,4,37,21-Jun-17,2.7,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010299,NLA17_IA-10003,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,845494,A,,2419.6,2419.6,1,MPN/100 ml,ND,Q,,,,,0,49,0,48,21-Jun-17,2.4,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010300,NLA17_OK-10007,6/19/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0020,835744,A,,2419.6,2419.6,1,MPN/100 ml,H;ND,H;Q,,,,,0,49,0,48,21-Jun-17,1.9,,OK,21-Jun-17,12:53,22-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,13:59,,
4/28/2021,2010301,NLA17_OK-10013,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0022,835714,A,,1119.9,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,40,23-Jun-17,1,DATE_RECEIVED not within 2 days,Q,23-Jun-17,13:33,24-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:05,,DATE_RECEIVED not within 2 days.  Condition Code labeled Q
4/28/2021,2010302,NLA17_IN-10047,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,851224,P,2,101.7,2419.6,1,MPN/100 ml,H,H,,,,,2,42,0,7,22-Jun-17,3.7,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010303,NLA17_NV-10090,6/20/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,834874,A,,290.9,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,17,22-Jun-17,1,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010304,NLA17_MI-10122,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,845614,P,11,2419.6,2419.6,1,MPN/100 ml,,Q,,,71.60%,0.00%,10,49,0,48,22-Jun-17,0.5,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010305,NLA17_VA-10035,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,852814,A,,686.7,2419.6,1,MPN/100 ml,ND,,,,,,0,49,0,32,22-Jun-17,2.3,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010306,NLA17_PA-10005,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,842284,P,6.3,270,2419.6,1,MPN/100 ml,,,,,,,5,47,1,24,22-Jun-17,1.9,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010307,NLA17_KS-10001,6/21/2017,2,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,855484,P,27.5,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,16,49,7,48,22-Jun-17,2,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010308,NLA17_OH-HP001,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,847144,A,,228.2,2419.6,1,MPN/100 ml,ND,,,,,,0,48,0,16,22-Jun-17,5,,W,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010309,NLA17_KY-10027,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,838594,P,3.1,1986.3,2419.6,1,MPN/100 ml,,,,,,,3,49,0,46,22-Jun-17,2.7,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010310,NLA17_FL-10003,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0022,855334,A,,344.8,2419.6,1,MPN/100 ml,H;ND,H,,,,,0,49,0,20,23-Jun-17,4.2,,W,23-Jun-17,13:33,24-Jun-17,35,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:05,,
4/28/2021,2010311,NLA17_MI-10017,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,844234,P,5.2,260.3,2419.6,1,MPN/100 ml,,,,,,,4,48,1,19,22-Jun-17,0.9,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010312,NLA17_IA-10005,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,845524,A,,1046.2,2419.6,1,MPN/100 ml,ND,,,,0.00%,13.97%,0,49,0,39,22-Jun-17,2.2,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010313,NLA17_MO-10008,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,851074,P,1,2419.6,2419.6,1,MPN/100 ml,,Q,,,,,1,49,0,48,22-Jun-17,2.9,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010314,NLA17_ND-10001,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,839584,A,,133.4,2419.6,1,MPN/100 ml,ND,,,,,,0,44,0,12,22-Jun-17,2.1,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010315,NLA17_MO-HP007,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,849214,P,1,980.4,2419.6,1,MPN/100 ml,,,,,,,0,49,1,38,22-Jun-17,1.3,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
4/28/2021,2010316,NLA17_MO-HP006,6/21/2017,1,BACT,,GLEC,WATER,REGULAR,E_COLI,GLC0021,856024,P,1,648.8,2419.6,1,MPN/100 ml,,,,,,,1,49,0,31,22-Jun-17,2.5,,OK,22-Jun-17,12:18,23-Jun-17,34.5,,ES,Model 2X Sealer,IDEXX,LM206C,JH,14:55,,
